dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,4.8,2.7,2.2,24.0,15.9,9.2,16.8,34.2,6.9,5.0,2.4,6.4 
2,4.9,3.1,2.8,14.5,8.5,7.3,12.7,10.3,10.3,6.7,2.9,7.3 
3,6.5,3.6,3.4,5.0,8.3,8.1,7.1,23.4,12.9,6.4,1.4,4.2 
4,5.7,3.4,3.3,6.6,11.5,28.4,10.7,22.6,17.7,7.0,4.7,4.3 
5,5.3,4.6,3.5,19.0,9.0,8.6,5.0,14.6,11.6,3.7,2.4,3.1 
6,5.0,6.6,3.5,4.8,17.3,11.8,4.4,5.2,9.8,5.8,2.0,3.3 
7,6.1,6.1,5.4,5.7,9.6,5.2,4.4,12.2,31.1,6.9,3.6,5.4 
8,4.1,4.6,5.6,2.0,4.9,6.3,4.0,6.0,15.3,5.3,2.9,5.2 
9,7.0,3.1,6.2,3.4,5.6,6.0,4.7,5.1,22.2,3.3,3.2,3.7 
10,5.9,1.7,5.0,6.1,8.0,8.4,5.2,7.8,12.5,3.4,21.7,3.2 
11,8.0,2.1,5.3,10.3,9.3,8.4,5.5,4.1,9.5,4.0,2.0,4.5 
12,7.1,1.9,4.1,7.1,8.1,7.4,6.0,3.9,12.8,4.5,3.2,2.1 
13,7.4,3.5,2.7,6.8,8.5,7.4,6.1,8.1,20.5,3.7,4.9,2.6 
14,3.6,3.0,3.1,64.0,7.1,10.2,5.3,12.7,21.3,4.7,2.6,22.0 
15,3.9,2.5,4.3,9.9,4.2,9.5,6.2,9.2,12.4,4.2,4.1,11.8 
16,4.0,3.2,6.0,5.3,3.1,9.6,7.3,13.1,3.0,2.7,130.2,3.6 
17,3.4,3.0,6.9,4.7,6.6,9.2,6.6,20.1,3.7,2.8,23.6,4.0 
18,4.0,4.2,4.8,9.4,6.1,11.0,11.4,18.0,3.0,4.5,6.5,4.8 
19,3.7,5.2,6.0,7.3,4.3,12.5,7.8,26.0,3.9,2.7,3.6,6.3 
20,5.5,4.1,3.4,8.5,5.1,9.1,6.3,23.7,3.4,3.2,4.0,5.2 
21,2.9,6.3,5.0,12.8,7.4,3.7,5.1,26.3,3.7,5.2,3.9,4.9 
22,3.5,14.1,5.7,11.0,4.2,6.5,6.9,28.0,11.6,2.9,3.1,6.7 
23,12.6,18.1,5.4,8.6,3.7,12.0,8.5,25.5,10.0,4.1,3.2,3.3 
24,4.4,44.2,3.0,19.4,2.9,8.7,8.3,26.5,11.2,2.9,18.5,2.5 
25,2.0,4.1,2.6,22.6,6.2,5.5,12.6,21.5,9.4,3.5,1.4,1.3 
26,3.4,3.6,2.8,10.4,8.3,8.7,20.5,23.0,7.6,2.9,3.2,10.0 
27,3.1,4.8,3.0,7.0,10.4,9.8,9.1,17.2,6.6,3.5,3.3,2.7 
28,3.7,1.7,5.2,6.1,8.7,9.3,4.2,63.8,4.9,3.3,3.7,4.7 
29,3.9,,4.1,11.1,6.8,7.9,5.3,97.2,7.9,20.2,3.5,2.6 
30,4.3,,5.5,11.0,6.7,7.1,11.3,38.0,5.9,4.0,4.6,4.0 
31,9.7,,28.5,,7.4,,8.6,8.0,,1.5,,3.2
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:48:24
  
