dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,14.8,23.9,,16.2,16.7,12.8,14.2,14.2,,,, 
2,30.0,14.8,13.9,13.4,15.6,13.7,14.2,17.4,,,, 
3,40.9,14.3,15.2,13.1,15.9,16.6,12.2,16.1,,,, 
4,34.0,14.8,15.3,15.6,16.2,13.5,13.5,15.3,,,, 
5,32.3,19.0,17.1,10.8,16.1,13.0,15.2,12.5,,,, 
6,16.0,24.3,11.0,11.2,14.6,10.9,15.3,12.5,,,, 
7,20.8,27.3,13.1,12.0,15.3,11.4,15.7,15.3,,,, 
8,21.0,20.7,14.2,12.9,15.7,9.0,17.5,15.6,,,, 
9,15.9,16.5,14.1,11.2,14.2,10.9,16.4,12.9,,,, 
10,20.7,19.1,13.0,12.3,12.4,13.4,14.6,12.3,,,, 
11,28.3,20.1,13.5,13.0,16.9,14.6,12.6,11.8,,,, 
12,22.8,21.2,16.9,12.1,17.6,17.7,14.4,,,,, 
13,28.7,36.6,18.5,16.2,14.7,16.8,14.7,,,,, 
14,21.0,22.9,19.5,15.8,14.2,17.7,14.6,,,,, 
15,20.4,15.3,17.0,14.2,11.2,18.5,12.8,,,,, 
16,15.4,17.1,21.5,11.9,11.5,17.6,11.8,,,,, 
17,18.6,18.7,24.5,13.9,11.9,12.4,14.7,2.0,,,, 
18,21.0,18.6,20.7,14.4,13.1,11.8,16.7,2.0,,,, 
19,17.3,22.7,19.9,16.6,9.5,10.2,14.2,2.1,,,, 
20,15.8,19.1,14.6,13.5,10.1,11.3,13.7,,,,, 
21,19.9,15.5,13.2,13.2,11.7,9.6,14.3,,,,, 
22,18.9,16.7,17.9,12.2,10.4,12.2,15.5,,,,, 
23,24.2,29.2,13.4,10.9,11.8,12.5,14.6,,,,, 
24,18.2,28.1,18.9,12.3,12.6,10.5,11.8,,,,, 
25,18.7,16.3,21.0,16.0,6.0,11.4,12.6,,,,, 
26,21.7,13.1,14.9,14.6,6.4,11.6,14.9,,,,, 
27,33.5,14.7,13.3,16.6,8.9,11.3,23.4,,,,, 
28,34.1,,14.1,15.7,10.4,13.6,27.5,,,,, 
29,38.0,,14.6,13.0,12.7,11.6,20.6,,,,, 
30,39.8,,15.7,16.0,12.0,12.0,17.1,,,,, 
31,28.8,,15.1,,12.3,,14.1,,,,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:05:54
  
