dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,38.1,35.8,10.5,6.2,10.0,5.0,10.6,12.2,15.3,12.5,7.3,22.4 
2,40.3,33.7,8.4,5.5,12.8,5.5,9.8,11.0,11.7,12.1,5.8,34.0 
3,51.3,42.4,9.7,8.9,12.5,8.1,8.8,9.5,11.4,14.9,7.5,30.0 
4,50.3,40.6,8.7,9.7,10.8,8.2,13.4,7.2,12.5,12.7,6.5,18.0 
5,55.4,26.0,12.6,5.6,10.1,10.2,7.9,7.9,10.3,14.7,14.3,25.1 
6,42.5,10.0,14.8,5.9,11.3,8.8,8.0,15.9,9.7,14.3,13.6,21.6 
7,50.3,10.3,16.5,4.8,8.4,8.5,8.5,13.9,12.5,16.9,26.3,18.8 
8,56.0,12.1,14.9,6.6,10.9,10.3,9.2,14.8,14.2,17.3,20.6,18.5 
9,62.1,7.3,15.2,6.7,12.3,12.2,6.8,8.6,13.7,12.9,8.0,20.7 
10,45.3,6.6,22.8,7.3,9.4,8.6,8.4,7.3,12.2,11.4,13.0,33.6 
11,36.5,14.3,12.3,4.8,8.2,10.9,7.4,5.4,12.0,10.5,20.5,8.8 
12,29.6,16.3,7.5,6.2,6.4,9.6,6.8,7.0,16.7,13.5,24.2,11.1 
13,33.8,22.3,11.9,14.0,5.5,16.0,10.3,6.0,25.2,14.7,27.6,12.1 
14,29.6,14.4,15.7,5.2,5.3,18.7,8.3,7.1,12.5,13.2,32.1,6.6 
15,27.0,15.1,11.9,5.0,6.9,14.9,11.3,33.8,9.1,13.2,9.4,10.9 
16,18.7,18.5,4.9,5.7,6.6,13.5,10.9,39.1,11.2,11.9,5.1,23.6 
17,22.3,18.7,5.4,8.4,5.5,12.3,9.7,33.5,9.2,9.8,11.3,27.9 
18,26.7,16.0,5.5,11.8,13.8,9.0,9.0,28.4,10.4,7.3,18.2,31.5 
19,14.6,23.4,9.2,12.5,24.8,8.8,8.9,32.7,15.9,9.8,25.8,18.6 
20,14.1,20.6,13.2,13.2,12.8,12.2,10.1,17.8,16.1,9.5,24.2,12.1 
21,12.2,22.9,6.1,10.6,5.9,10.8,10.6,16.2,15.4,14.2,41.2,11.8 
22,21.3,12.0,6.1,12.3,7.7,10.3,10.8,16.6,13.7,14.7,42.7,8.7 
23,29.2,5.6,7.5,14.9,9.0,14.1,10.6,15.1,15.7,20.3,30.1,8.6 
24,25.7,10.1,6.7,9.2,9.1,12.5,8.0,16.2,16.1,24.2,10.9,10.5 
25,25.0,19.8,6.0,5.5,6.7,13.8,7.5,18.3,10.5,11.2,11.0,12.9 
26,17.5,17.0,11.6,7.1,5.9,13.8,11.7,18.9,10.5,13.5,19.1,13.8 
27,19.6,7.6,10.8,8.8,7.6,11.5,11.8,16.4,11.1,15.5,11.3,27.1 
28,24.2,6.3,6.8,9.0,7.7,6.7,10.6,9.7,13.8,10.5,21.6,14.5 
29,29.3,,6.5,9.8,8.0,8.2,12.1,7.1,15.0,7.7,30.8,17.1 
30,20.3,,12.1,10.7,9.5,11.1,14.2,9.6,13.3,8.3,17.8,20.0 
31,11.3,,6.3,,9.1,,11.9,11.6,,23.1,,37.3
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 00:04:04
  
