dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,29.1,16.9,10.1,16.3,13.4,12.8,8.7,10.0,14.0,12.7,15.2,7.1 
2,33.0,17.6,8.1,14.3,11.7,17.8,9.8,10.6,20.3,12.6,11.6,7.1 
3,39.1,16.0,7.8,15.7,8.9,22.3,15.3,23.2,21.8,9.9,10.9,7.3 
4,25.6,17.5,8.3,11.1,12.2,14.2,21.2,14.4,20.7,8.2,12.4,12.3 
5,8.3,17.9,6.7,10.4,10.3,12.1,11.5,10.7,18.5,9.8,9.3,7.9 
6,12.3,12.4,13.0,6.6,7.2,10.2,13.3,10.9,17.7,9.4,13.8,11.3 
7,18.7,19.3,12.8,11.5,9.1,9.6,11.9,10.3,17.2,17.9,13.0,13.6 
8,12.7,32.8,6.8,12.3,8.0,10.6,12.5,31.9,12.3,9.3,31.4,21.8 
9,7.4,16.3,11.8,14.8,7.8,8.4,13.3,25.5,13.6,11.1,87.7,25.6 
10,10.6,11.2,15.3,11.9,12.6,9.5,12.4,13.8,14.0,10.9,111.8,23.3 
11,16.8,10.5,18.5,9.1,14.2,9.8,9.4,11.4,15.1,11.8,86.3,13.9 
12,15.8,7.4,12.8,9.7,12.0,15.4,9.1,16.1,11.8,10.5,87.3,13.9 
13,17.0,8.8,7.4,11.0,11.5,15.3,9.9,17.3,10.7,13.4,76.1,17.1 
14,27.5,11.9,7.9,16.3,6.4,14.5,6.0,9.6,9.8,15.8,123.0,18.0 
15,27.8,11.0,9.0,13.8,6.1,13.4,10.1,19.0,7.5,7.2,152.4,12.0 
16,21.0,22.8,6.7,7.3,5.7,11.8,11.0,22.7,8.2,9.2,172.7,6.3 
17,26.3,14.4,8.4,8.0,8.3,11.3,12.3,19.0,8.5,20.2,133.2,9.0 
18,19.8,10.4,12.1,8.6,9.0,13.2,12.2,28.3,12.5,19.7,103.6,10.8 
19,8.1,6.7,11.8,13.5,10.3,11.0,13.4,31.4,16.1,18.4,92.9,10.8 
20,10.7,7.5,11.2,18.0,11.3,9.9,13.3,28.4,18.8,21.3,64.6,19.8 
21,13.1,10.4,6.2,16.8,13.6,28.4,9.5,17.7,19.7,18.2,27.4,12.6 
22,11.2,8.5,8.9,19.6,8.7,15.2,10.0,31.8,15.2,14.0,5.7,8.3 
23,12.2,8.8,8.5,19.3,6.4,18.0,12.3,48.4,15.2,10.8,5.4,12.3 
24,13.3,11.3,9.1,16.5,7.4,12.2,14.2,25.5,20.3,10.5,6.7,11.4 
25,8.9,11.7,8.0,13.1,5.9,9.7,15.2,20.7,23.9,14.3,10.3,6.7 
26,13.1,7.8,7.6,11.7,11.0,15.5,12.0,17.4,21.2,12.4,12.5,6.4 
27,10.8,8.7,12.7,9.8,15.8,16.0,11.7,16.6,17.7,9.7,11.1,4.7 
28,10.2,9.9,15.7,6.2,22.5,15.9,8.4,8.8,14.8,8.5,8.2,5.7 
29,24.3,,16.5,4.8,22.5,16.7,8.5,13.7,9.6,8.2,10.0,9.3 
30,17.4,,16.7,10.0,16.9,17.3,11.4,15.0,9.2,10.0,7.7,10.8 
31,17.0,,15.5,,12.7,,12.5,11.0,,15.5,,3.6
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 17:47:34
  
