dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,17.0,7.6,5.4,7.5,5.1,7.2,6.8,25.5,18.5,9.4,6.5,2.8 
2,19.6,3.8,2.5,14.5,6.8,5.9,13.0,18.1,16.8,6.5,16.5,6.1 
3,32.0,5.9,3.0,7.8,9.0,7.2,13.3,39.8,17.6,6.1,2.5,6.7 
4,25.6,12.5,5.2,9.5,7.5,7.7,17.0,86.4,18.0,3.5,5.8,6.8 
5,17.4,6.3,3.8,7.7,6.5,8.0,17.1,15.3,15.6,7.5,2.0,6.2 
6,8.5,2.8,5.5,3.8,4.6,7.8,10.1,56.4,17.1,3.0,2.4,5.7 
7,8.0,8.5,7.9,5.0,5.4,9.6,8.3,39.7,16.3,3.4,5.9,7.8 
8,6.0,8.7,4.1,5.0,5.3,8.3,7.4,35.4,12.8,5.5,10.5,14.0 
9,3.3,10.5,10.0,6.1,3.5,3.5,6.8,48.1,15.8,4.7,16.0,28.5 
10,5.9,4.4,5.9,5.4,5.3,4.1,5.5,39.6,42.0,5.0,60.4,13.5 
11,12.0,9.3,6.3,4.0,5.3,5.3,6.8,15.1,23.5,7.5,5.0,8.4 
12,10.5,3.6,9.0,2.8,4.0,6.7,6.7,10.2,10.7,6.9,39.0,12.8 
13,9.4,4.0,2.7,3.3,8.5,9.7,8.3,26.6,6.4,7.8,56.3,14.0 
14,9.3,11.7,3.8,5.9,6.0,8.2,8.0,10.9,5.3,4.7,94.0,17.9 
15,9.9,3.6,3.8,4.2,4.0,11.6,6.3,14.1,5.0,5.5,224.5,4.9 
16,16.0,9.7,2.8,3.0,5.0,10.6,9.5,17.8,4.5,6.4,117.5,15.8 
17,12.7,15.3,1.8,3.7,5.0,8.5,7.6,13.4,5.8,14.0,115.3,2.6 
18,14.8,5.4,4.7,5.3,8.1,8.3,10.5,10.0,6.6,16.0,68.0,5.8 
19,3.7,5.2,5.1,4.3,6.7,9.1,10.7,22.3,12.8,15.2,40.2,3.5 
20,4.0,12.6,6.6,4.9,8.1,6.0,9.4,22.9,8.9,20.4,27.9,14.1 
21,12.0,11.8,6.3,7.4,7.7,,8.6,19.0,9.5,11.8,36.5,11.1 
22,9.8,12.9,3.3,6.6,8.9,,8.5,17.7,10.3,14.5,3.9,3.6 
23,3.8,6.4,3.3,8.4,4.5,,14.1,24.9,7.7,17.3,4.0,7.3 
24,10.8,8.2,3.0,9.6,3.5,,10.8,28.4,9.2,22.9,4.7,5.1 
25,3.8,6.3,3.1,11.3,3.3,7.5,14.2,27.4,8.3,12.6,5.3,1.4 
26,5.9,3.1,3.3,9.2,4.9,11.3,21.7,15.7,13.3,12.1,12.4,1.7 
27,7.8,3.7,4.0,6.6,5.2,11.4,16.7,16.3,14.1,13.4,14.2,2.4 
28,3.8,9.1,3.9,4.0,4.6,11.9,22.2,11.2,9.5,4.3,14.5,1.4 
29,9.6,,5.5,2.8,6.1,5.0,17.7,7.8,6.3,3.0,3.0,6.9 
30,11.5,,7.7,4.8,11.1,4.3,18.3,15.1,5.8,3.3,3.6,18.2 
31,7.9,,9.4,,7.4,,24.8,11.7,,2.9,,1.1
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 17:59:53
  
