dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,38.3,13.5,4.6,9.8,11.9,5.4,8.2,7.7,8.1,3.8,5.3,18.6 
2,28.6,10.7,8.3,10.5,7.5,5.3,8.2,8.3,6.0,7.6,3.5,14.4 
3,18.6,8.0,5.7,15.1,8.2,4.5,9.7,5.9,5.9,7.5,6.0,8.5 
4,19.3,10.3,5.9,10.8,5.2,8.3,8.4,6.9,5.7,8.2,10.9,10.0 
5,18.3,4.5,7.0,11.6,5.9,8.3,6.7,14.0,5.0,12.0,13.0,12.2 
6,19.0,3.1,8.3,9.6,5.9,9.4,5.7,16.7,7.2,11.9,9.7,9.2 
7,21.0,9.8,6.5,9.4,6.5,6.8,8.9,14.1,6.9,13.0,8.6,8.8 
8,19.9,3.9,6.4,7.0,9.1,9.3,8.2,17.1,7.8,8.3,7.2,12.7 
9,16.8,5.7,7.0,7.8,9.5,9.1,5.7,5.6,8.3,8.5,4.8,6.5 
10,24.1,4.8,9.3,8.3,6.4,7.6,5.3,3.4,7.8,5.8,10.1,6.0 
11,14.6,5.3,10.2,10.2,5.6,10.5,4.4,9.0,7.5,6.1,11.2,6.7 
12,,7.6,2.8,7.9,5.3,13.2,7.1,5.5,11.0,8.8,9.5,10.3 
13,8.4,9.0,3.6,10.5,5.3,14.2,8.0,5.5,22.3,10.7,10.7,6.5 
14,11.0,9.3,10.7,10.6,5.3,14.5,7.9,6.2,18.4,7.7,12.4,8.3 
15,15.5,7.5,6.9,8.3,6.1,12.3,10.1,43.2,4.5,5.6,4.2,14.4 
16,16.3,8.2,8.1,10.0,6.0,10.4,9.5,73.4,6.6,5.0,9.5,14.8 
17,8.8,7.2,8.2,10.1,6.8,10.1,8.2,68.2,5.0,2.9,12.9,11.2 
18,5.6,5.4,8.3,10.6,6.9,9.9,7.0,27.3,6.1,3.0,13.8,6.8 
19,4.9,5.4,9.3,11.0,5.7,7.3,7.8,15.1,5.0,3.8,10.3,9.3 
20,6.3,5.9,10.3,10.9,6.0,8.3,9.8,15.1,5.1,5.7,10.8,10.2 
21,10.8,6.6,8.5,11.2,5.6,8.1,6.9,16.6,4.7,7.7,11.0,5.1 
22,9.4,5.8,10.8,10.9,5.5,7.2,7.8,17.0,7.7,5.9,11.5,4.0 
23,10.5,4.4,10.1,14.0,7.9,7.7,8.8,8.5,7.5,9.8,11.8,12.7 
24,10.2,11.1,11.1,10.8,8.2,11.7,9.0,11.8,4.5,4.1,10.5,7.4 
25,11.9,13.5,10.5,7.4,7.2,11.9,8.1,13.9,3.3,5.0,13.1,10.5 
26,8.8,7.3,1.6,6.6,5.6,12.3,6.3,13.7,3.7,4.0,12.9,12.3 
27,14.2,1.4,2.0,7.2,6.0,9.3,7.0,11.9,2.7,7.3,16.4,13.6 
28,11.5,5.9,7.5,5.9,6.8,6.0,6.1,5.0,3.2,3.2,20.4,9.6 
29,10.5,,8.0,8.7,6.0,8.5,6.1,4.8,8.0,5.7,25.9,16.7 
30,12.6,,10.8,11.9,7.6,9.0,11.3,6.3,8.3,6.2,21.4,13.1 
31,12.7,,8.0,,6.0,,10.1,10.4,,5.0,,12.0
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 19:04:08
  
