dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,16.6,28.8,7.1,12.7,10.4,7.1,10.9,12.5,11.1,7.8,10.2,23.5 
2,15.9,31.1,5.0,13.2,6.1,6.8,13.1,8.5,10.4,9.8,11.4,42.9 
3,25.6,40.5,9.9,14.0,6.0,5.0,12.0,10.8,10.0,13.1,3.5,11.8 
4,35.4,17.6,14.0,14.8,10.5,7.3,13.4,10.1,9.7,9.6,12.3,9.5 
5,39.1,11.8,10.5,10.3,11.4,7.0,11.3,12.9,12.4,10.5,14.7,25.8 
6,55.6,9.4,15.7,9.2,10.8,7.7,11.6,14.8,13.2,8.2,18.4,23.8 
7,60.6,5.2,23.6,5.9,7.6,9.3,9.6,13.0,31.5,15.6,25.7,14.0 
8,72.8,4.5,18.5,16.3,6.9,8.9,11.4,12.7,58.3,17.4,25.0,31.2 
9,86.3,8.8,18.4,21.9,11.3,10.8,9.7,16.6,47.7,20.9,8.5,40.8 
10,78.9,16.9,11.5,23.3,15.4,7.9,11.9,10.6,31.8,17.6,5.6,18.8 
11,91.5,30.8,18.7,18.3,8.3,8.9,10.6,6.3,31.7,12.4,17.6,11.0 
12,58.7,33.0,19.5,11.0,7.6,10.5,12.8,6.6,43.1,16.2,22.0,21.7 
13,47.3,26.6,14.5,9.2,8.0,11.8,12.2,10.5,13.0,15.1,31.9,11.7 
14,35.2,29.6,11.0,9.6,5.0,11.7,11.8,11.1,8.5,10.2,34.1,9.8 
15,27.8,35.2,7.9,8.1,6.0,11.8,7.2,10.9,10.2,19.1,9.3,13.3 
16,30.0,36.1,12.9,8.9,11.1,12.0,10.5,18.8,5.9,23.5,6.4,20.8 
17,30.2,32.5,16.4,11.2,8.0,14.1,12.2,14.8,9.9,20.1,12.2,25.0 
18,33.4,34.0,12.2,13.4,7.6,13.1,9.2,46.0,13.0,8.5,12.2,21.0 
19,20.8,36.2,16.7,13.2,9.7,9.5,10.9,32.5,15.7,12.8,18.3,21.7 
20,13.8,33.0,19.4,13.6,9.8,11.0,10.4,25.7,17.3,14.6,29.1,23.6 
21,13.8,39.3,24.2,13.2,9.0,9.5,8.2,44.2,22.1,14.0,29.1,7.5 
22,18.7,16.1,14.8,15.7,7.6,11.6,10.1,39.4,12.3,13.2,28.6,3.3 
23,28.6,4.0,8.2,15.3,9.6,15.7,7.3,18.9,11.8,17.4,24.0,7.5 
24,28.0,10.4,12.8,13.9,11.3,11.2,9.6,26.2,15.4,26.8,23.9,8.5 
25,20.1,17.7,13.4,11.0,11.0,13.9,6.8,26.6,18.2,18.6,9.7,14.8 
26,25.3,32.0,14.2,13.8,8.8,10.3,6.4,24.3,13.5,21.1,17.4,20.1 
27,18.1,27.7,20.5,12.7,11.0,8.1,6.8,62.1,12.4,25.2,22.3,15.5 
28,24.1,4.9,23.8,12.9,11.7,11.3,9.7,19.3,11.9,18.6,30.2,21.3 
29,37.4,,17.6,17.3,13.8,14.3,14.1,6.1,10.8,14.8,27.0,19.7 
30,45.8,,21.8,16.7,14.5,15.6,11.3,5.8,13.8,12.9,16.2,12.8 
31,41.1,,14.3,,9.6,,17.0,11.5,,10.5,,29.6
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:58:11
  
