dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,23.9,19.3,8.1,11.4,9.0,2.7,6.6,6.7,5.8,3.4,3.3,10.7 
2,26.8,29.6,10.4,10.7,9.0,4.3,2.7,4.2,3.4,6.5,5.4,19.1 
3,30.2,17.9,10.1,15.0,5.8,6.0,3.4,2.6,7.4,13.5,7.3,10.8 
4,31.3,31.0,9.3,10.2,6.0,9.3,1.7,3.0,6.0,8.5,,8.9 
5,24.9,9.8,11.0,8.7,8.2,9.2,1.8,,4.7,7.9,,11.8 
6,27.8,7.5,13.3,8.7,18.2,3.3,4.8,,7.6,8.7,,7.3 
7,17.8,11.7,13.5,5.7,8.5,2.5,5.2,13.9,6.2,10.0,,8.4 
8,34.9,11.1,15.4,7.9,12.0,4.8,4.8,,5.5,8.3,,13.7 
9,21.5,14.2,15.4,5.3,9.5,3.1,,,7.8,6.1,,8.8 
10,19.1,9.1,17.8,2.1,9.0,4.6,1.3,1.6,3.7,3.0,,5.9 
11,16.3,10.7,13.5,2.5,7.0,8.1,2.1,,4.1,3.8,,6.4 
12,10.7,11.9,7.9,5.5,9.8,9.7,1.1,,4.6,7.1,,7.3 
13,11.3,12.8,11.0,,3.8,15.7,0.6,0.9,3.0,10.9,,3.5 
14,35.1,11.5,11.5,-0.8,4.0,16.1,9.0,,2.2,5.9,,4.0 
15,36.3,10.3,9.3,7.1,6.5,13.0,5.6,,7.8,6.2,,5.7 
16,36.1,12.0,7.7,,5.0,12.0,0.1,25.9,3.5,4.5,,9.0 
17,21.0,14.6,7.7,,5.5,16.7,7.1,,3.5,4.5,,12.0 
18,19.3,13.2,10.0,7.8,6.4,10.1,2.0,,6.8,3.3,4.7,10.0 
19,14.9,17.4,14.5,5.5,5.2,6.0,1.4,7.5,5.2,,6.2,6.4 
20,14.5,12.6,10.8,7.5,3.6,8.8,8.1,,5.6,,4.6,4.1 
21,17.0,13.7,7.4,5.6,3.3,,2.7,5.6,11.9,8.2,11.1,3.9 
22,24.5,7.8,8.2,9.3,5.5,,6.5,6.2,7.2,7.3,13.4,4.8 
23,23.3,7.3,10.8,14.2,7.4,13.8,10.1,7.5,6.0,7.8,18.1,11.1 
24,30.6,10.0,12.1,6.0,8.5,,3.4,12.4,7.1,10.4,9.0,8.4 
25,23.8,13.2,10.2,4.2,2.8,,0.8,13.2,5.3,3.9,8.2,11.0 
26,24.4,13.1,11.5,3.9,3.8,8.6,8.7,11.3,4.1,4.4,9.2,11.9 
27,11.2,8.5,10.8,4.9,3.2,5.0,4.9,8.3,10.1,5.4,7.6,15.3 
28,16.4,6.3,11.5,5.1,3.5,3.3,5.6,2.3,7.4,3.9,12.5,11.6 
29,13.4,,14.8,9.6,4.0,4.1,3.9,-1.5,7.2,4.4,12.3,9.6 
30,14.3,,12.8,15.1,4.3,6.9,3.4,1.4,5.3,8.5,12.2,14.5 
31,10.1,,12.2,,5.5,,4.1,8.4,,4.9,,11.8
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 19:00:13
  
