dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,21.7,19.1,14.2,13.6,12.9,13.1,12.6,10.5,22.6,7.1,16.1,14.7 
2,22.9,22.4,18.0,15.7,12.8,12.9,13.3,9.2,15.2,9.0,19.2,17.8 
3,19.4,21.0,0.4,15.9,9.7,13.3,16.5,14.3,13.3,10.0,17.0,12.8 
4,12.4,22.1,,15.7,9.2,11.8,13.8,16.3,7.6,11.1,18.8,12.9 
5,7.0,25.2,,16.1,10.1,12.6,11.1,19.6,11.2,10.4,16.4,14.4 
6,20.8,19.8,5.0,11.6,9.5,11.3,12.9,29.8,12.8,10.7,23.7,11.7 
7,26.1,15.7,,14.8,10.1,8.5,15.0,30.2,11.4,11.8,19.4,18.7 
8,33.6,12.2,,18.0,13.6,13.4,17.7,19.1,11.4,9.4,18.5,16.1 
9,35.6,12.9,0.6,14.1,11.6,14.9,13.6,17.7,13.7,8.8,21.9,17.9 
10,26.0,17.5,12.7,13.5,8.1,7.6,10.7,19.1,15.9,12.1,15.9,20.6 
11,27.5,21.4,,13.9,10.2,11.3,9.2,13.4,17.5,8.9,19.7,9.7 
12,17.6,18.6,11.7,17.9,10.6,11.2,9.9,12.5,17.8,7.2,26.0,14.9 
13,13.8,18.2,15.7,10.4,13.7,10.0,13.5,11.7,13.2,13.7,19.5,20.9 
14,13.7,13.9,14.3,11.5,10.9,8.1,13.7,11.4,12.0,16.2,14.9,25.0 
15,15.6,9.7,18.9,14.3,14.9,8.3,14.1,11.5,14.1,10.4,18.3,16.3 
16,16.6,13.8,21.4,9.1,13.5,9.0,14.3,10.2,15.4,10.8,15.9,13.9 
17,17.3,19.1,10.8,11.7,11.3,6.4,13.0,9.0,13.1,9.9,25.7,12.1 
18,17.7,15.1,13.5,16.6,,8.5,11.1,9.7,8.5,10.8,29.0,15.3 
19,19.4,12.3,16.7,19.9,10.1,10.3,14.5,12.7,11.7,13.8,23.8,12.1 
20,14.0,13.9,4.3,14.6,10.4,10.0,10.6,12.4,13.5,17.8,15.9,10.9 
21,17.1,12.2,9.7,17.2,9.9,9.5,10.9,14.4,22.6,10.8,13.3,11.5 
22,14.9,12.3,12.9,9.7,9.5,9.7,12.5,13.0,21.2,13.2,14.9,13.4 
23,14.0,16.0,17.1,9.2,9.9,10.8,9.0,14.1,23.8,14.7,23.9,14.6 
24,13.5,16.8,16.8,11.1,9.0,8.7,7.1,11.4,9.2,12.1,24.9,21.1 
25,15.6,23.9,20.9,,9.2,8.6,7.8,11.0,9.4,12.4,27.1,21.1 
26,17.1,35.6,14.2,0.9,8.0,5.6,9.6,12.4,10.1,9.5,27.1,20.8 
27,23.9,18.3,13.7,11.8,7.8,6.7,10.6,15.6,9.8,11.4,25.8,26.3 
28,27.7,19.9,12.4,13.8,9.0,8.3,12.8,15.4,11.7,18.0,37.2,32.4 
29,33.1,,11.6,12.8,8.4,9.3,11.3,15.3,14.7,16.0,13.3,31.8 
30,21.6,,15.9,11.9,10.6,6.4,12.6,12.1,10.1,13.8,10.1,13.0 
31,14.2,,12.9,,12.6,,14.9,12.5,,13.4,,12.4
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:12:30
  
