dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,11.8,14.1,8.8,7.1,8.9,12.0,8.2,11.0,11.2,6.5,6.5, 
2,18.9,10.2,8.6,10.5,10.8,10.5,15.0,7.0,14.7,4.9,18.6, 
3,24.5,5.5,3.4,5.2,9.5,13.0,15.1,11.5,10.3,8.5,10.5, 
4,14.9,8.8,6.2,6.1,11.0,11.5,13.9,10.7,11.8,11.1,12.3, 
5,20.3,6.8,8.8,4.0,13.6,10.4,15.3,12.8,13.1,9.5,14.9, 
6,27.2,4.6,8.1,6.4,7.6,14.2,14.0,13.5,13.5,6.8,17.0, 
7,21.0,12.4,4.6,10.2,25.0,13.4,14.8,12.8,7.2,5.1,30.6, 
8,9.5,9.5,4.1,8.0,13.0,12.4,13.8,10.2,5.8,6.5,6.9, 
9,11.2,20.0,5.5,14.8,9.0,13.6,10.9,13.2,14.7,9.3,15.3, 
10,22.6,26.8,4.2,8.2,10.3,8.0,11.3,9.1,9.1,13.4,14.0, 
11,53.1,5.1,6.3,7.0,8.0,9.7,11.7,6.7,9.8,3.4,15.8, 
12,27.8,5.3,5.9,11.5,7.4,11.2,17.3,9.7,9.5,7.2,10.4, 
13,8.7,19.4,6.9,10.7,9.6,12.2,19.7,11.3,10.8,12.3,4.0, 
14,9.1,10.8,4.0,11.7,12.8,15.8,14.8,9.0,9.8,11.3,28.8, 
15,17.0,5.4,6.4,7.9,10.9,17.3,11.2,8.9,7.7,10.7,21.4, 
16,23.3,3.6,8.3,7.9,10.7,15.3,11.2,9.6,6.7,8.9,10.0, 
17,29.7,4.6,6.9,6.9,7.3,13.8,14.9,9.8,5.0,9.2,, 
18,8.2,3.8,6.6,6.7,9.3,13.4,11.2,7.5,2.7,12.0,, 
19,8.8,7.6,9.9,5.7,10.9,13.3,11.2,7.8,5.2,23.6,, 
20,14.7,20.7,7.2,7.8,5.5,18.7,11.2,6.0,10.6,14.7,, 
21,7.4,4.4,4.2,14.9,14.5,19.8,11.5,10.0,7.6,9.3,, 
22,5.1,4.8,6.8,7.2,6.9,10.5,13.0,15.0,6.8,6.5,, 
23,9.3,24.7,6.5,6.6,5.9,12.5,15.4,13.0,6.8,7.5,, 
24,6.7,10.9,10.3,9.7,7.0,19.0,12.7,9.0,12.6,13.8,, 
25,10.6,17.3,11.9,11.4,9.7,13.4,11.2,7.4,10.1,7.0,, 
26,9.0,22.0,15.3,13.5,11.9,14.8,11.3,8.5,3.1,14.6,, 
27,11.3,22.1,14.5,9.1,6.8,13.7,11.5,13.5,12.4,13.7,, 
28,12.8,6.8,5.9,9.8,8.2,15.7,11.9,11.1,5.7,12.3,, 
29,16.0,,8.1,13.6,10.3,10.7,14.2,11.8,4.0,28.7,, 
30,14.9,,6.5,5.7,12.8,8.7,12.8,10.0,3.6,19.8,, 
31,26.0,,4.3,,9.8,,12.0,11.3,,6.1,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:45:43
  
