dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,51.4,7.8,3.5,8.2,14.1,12.5,13.3,12.2,14.2,5.3,6.3,12.9 
2,38.6,15.8,6.7,6.8,9.8,8.4,10.2,12.4,15.3,9.0,6.2,11.1 
3,44.5,9.4,12.3,10.3,4.3,6.9,12.4,12.4,10.7,11.0,12.6,6.8 
4,32.7,17.3,7.0,5.6,3.8,12.2,17.8,10.0,11.3,13.5,21.3,8.9 
5,35.2,10.3,13.4,8.8,4.9,10.9,11.8,16.5,15.7,12.5,28.5,16.0 
6,49.8,12.4,9.7,8.3,4.7,12.2,12.4,22.5,23.1,12.8,51.8,13.1 
7,49.3,13.4,7.0,13.6,8.3,16.3,10.0,18.5,16.5,10.5,23.9,16.9 
8,26.8,10.9,15.0,16.3,6.6,12.3,10.8,20.9,13.0,6.5,32.3,18.0 
9,18.8,7.9,18.3,12.5,4.7,12.5,9.8,20.2,10.4,6.2,28.3,21.0 
10,21.3,6.5,8.5,9.8,3.3,12.8,8.6,10.8,11.0,8.3,23.0,23.6 
11,24.8,14.0,5.4,10.7,2.8,8.4,7.5,12.6,13.5,9.1,14.7,16.0 
12,10.3,23.4,4.0,11.8,6.9,6.2,8.2,10.7,13.0,6.6,11.5,6.4 
13,24.7,16.5,6.7,11.6,10.4,6.7,9.8,9.0,9.2,9.9,18.2,15.7 
14,32.0,11.5,12.0,13.6,11.8,6.3,15.7,9.5,8.0,9.4,9.3,17.3 
15,37.4,14.5,11.1,15.2,10.0,10.6,14.0,10.9,9.5,6.6,11.8,18.3 
16,45.5,6.4,14.5,14.0,10.2,8.7,10.0,10.7,7.8,4.6,11.1,8.3 
17,42.0,7.0,7.4,14.2,8.9,7.7,8.7,9.2,7.6,5.1,21.2,7.8 
18,43.3,7.3,6.2,6.6,5.3,4.6,7.8,12.0,5.0,5.8,34.1,14.1 
19,40.1,6.3,13.7,7.2,4.7,7.0,7.6,9.5,6.8,7.2,33.5,13.0 
20,48.9,7.7,12.3,7.8,4.6,6.3,7.9,8.9,7.5,5.3,27.4,19.8 
21,30.0,14.3,14.4,10.9,9.1,10.1,7.9,9.9,5.3,5.8,16.8,13.6 
22,25.3,12.4,13.4,5.0,10.4,12.1,7.0,7.7,8.7,6.0,24.8,10.4 
23,47.7,12.2,13.8,4.5,8.1,12.8,6.6,5.0,6.6,11.5,9.9,16.7 
24,56.9,16.7,15.4,7.7,8.8,9.3,9.1,6.2,3.8,13.1,17.2,9.5 
25,22.2,15.8,8.5,4.2,11.8,7.4,11.8,7.4,4.6,7.3,28.1,3.6 
26,20.6,11.7,6.7,3.2,8.4,6.1,11.5,8.8,5.7,5.9,39.5,7.7 
27,21.4,5.9,10.3,5.8,10.1,5.5,10.6,9.0,7.7,5.3,48.5,24.2 
28,16.4,5.5,12.1,9.0,5.7,6.3,10.4,10.0,8.4,10.1,40.3,25.8 
29,10.3,,6.9,11.1,4.8,9.1,10.0,8.3,9.8,13.0,24.0,27.2 
30,5.7,,6.1,16.4,12.7,12.8,11.7,5.7,7.5,16.5,13.2,9.2 
31,6.8,,7.5,,11.9,,13.8,5.3,,9.9,,12.9
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 00:06:13
  
