dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,1.1,4.6,4.7,9.4,4.3,5.5,3.0,17.0,10.2,27.9,8.6,7.3 
2,,5.6,4.6,9.3,9.0,4.3,9.0,16.9,7.5,15.3,6.8,7.8 
3,,7.3,4.2,3.1,7.0,5.8,7.1,15.5,14.5,13.6,7.3,12.6 
4,1.7,3.3,1.9,3.1,6.2,7.7,4.5,10.6,12.5,8.8,11.4, 
5,,8.6,2.1,1.5,10.9,7.5,5.7,10.6,13.8,8.0,20.4,7.0 
6,4.4,6.6,2.5,2.8,2.4,5.0,0.9,8.8,19.9,17.7,11.5,11.2 
7,3.8,7.0,5.4,5.8,5.4,5.5,3.5,8.2,20.2,28.8,6.0,8.7 
8,,8.5,4.0,6.1,4.5,6.8,4.4,8.0,19.8,17.4,5.7,0.2 
9,7.5,11.8,3.1,2.5,9.0,1.2,,10.8,31.6,11.0,8.2,9.2 
10,11.1,5.6,2.2,,5.3,2.7,,13.7,15.7,12.8,7.3,5.3 
11,2.9,7.0,5.5,2.0,5.8,5.0,2.6,18.3,12.8,12.5,15.2,4.6 
12,4.0,4.7,1.8,4.8,5.8,3.0,6.0,14.5,15.4,13.7,11.4,4.5 
13,2.9,6.7,1.8,6.4,9.4,3.8,7.0,14.2,10.7,15.7,7.2,4.1 
14,2.8,7.4,2.3,5.6,6.7,4.2,10.1,11.3,25.8,18.8,5.0,7.6 
15,0.0,4.4,3.4,2.2,3.0,1.0,3.4,12.3,20.7,6.7,8.7,4.3 
16,3.2,4.7,6.0,2.3,2.6,,2.6,15.9,14.3,,9.3,4.7 
17,6.8,4.1,6.9,4.8,3.3,7.1,5.9,18.1,12.6,,4.3,6.4 
18,,4.5,7.3,3.7,6.8,12.8,10.1,14.3,18.0,2.3,15.4,8.5 
19,,9.4,5.5,5.0,4.1,4.6,2.7,20.9,16.7,,17.6, 
20,4.0,12.4,4.1,6.2,4.8,4.4,4.4,17.0,26.4,35.9,11.8,0.8 
21,1.6,7.3,10.6,7.9,5.4,,2.8,14.8,28.7,22.5,7.9,7.0 
22,6.7,5.8,0.9,6.8,3.5,1.4,1.9,15.1,9.3,30.7,,5.9 
23,,5.1,,5.7,7.1,2.1,2.7,13.6,20.3,19.4,9.7,6.4 
24,6.4,4.5,16.2,7.0,7.3,,3.2,13.7,33.5,12.3,16.8,4.6 
25,3.5,4.5,4.8,5.8,7.3,2.5,,12.7,29.2,29.7,20.8,7.3 
26,3.3,3.8,6.7,,11.1,5.9,6.6,14.3,26.8,25.8,19.7,14.7 
27,,8.0,5.7,7.8,5.2,8.2,,17.6,17.2,18.5,,11.0 
28,1.0,4.8,4.1,9.0,4.2,5.1,,18.0,18.2,,,8.7 
29,8.5,3.4,4.4,6.2,6.8,4.9,9.5,15.3,15.9,,1.1,6.5 
30,4.9,,6.4,2.4,7.5,3.3,15.6,15.0,12.4,0.8,,11.2 
31,1.9,,10.3,,8.0,,22.6,13.2,,,,11.5
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 19:01:51
  
