dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,10.1,6.6,10.5,12.8,7.8,9.7,21.4,8.0,10.6,11.1,7.2,4.6 
2,12.6,6.5,8.5,13.9,11.3,13.8,14.5,9.5,8.3,7.6,6.5,3.4 
3,14.3,13.5,6.4,13.1,15.0,11.4,8.5,15.6,12.0,6.4,9.6,19.0 
4,20.3,12.9,10.6,7.4,12.9,13.8,14.6,18.0,14.0,8.6,17.0,33.5 
5,11.3,14.7,10.3,5.5,13.2,13.4,10.5,12.4,14.5,7.3,16.9,22.9 
6,7.3,15.0,11.3,7.9,15.0,10.4,10.8,19.5,20.5,6.8,10.0,25.7 
7,13.3,9.8,11.7,11.8,15.3,6.5,10.0,18.7,18.5,13.2,11.5,10.7 
8,17.5,11.0,11.0,13.7,15.1,7.5,8.5,13.9,16.4,20.4,15.5,7.7 
9,16.7,16.0,13.3,7.5,13.0,8.0,6.9,7.8,13.2,11.4,20.2,8.0 
10,10.3,18.8,12.5,5.9,11.8,8.4,6.0,11.1,10.5,8.5,17.2,5.6 
11,12.3,21.6,6.7,8.1,8.7,7.4,9.2,16.1,7.7,11.5,25.5,8.8 
12,15.4,20.7,7.8,9.1,14.6,12.3,12.6,13.4,7.7,13.4,19.4,11.1 
13,11.0,14.2,7.0,6.4,13.6,16.8,10.2,20.2,11.3,6.9,17.8,15.0 
14,10.5,4.9,9.1,5.6,8.8,6.0,9.0,15.0,11.1,5.8,16.0,19.4 
15,12.0,7.1,7.9,3.1,8.1,8.8,9.5,16.6,12.1,7.0,8.9,8.1 
16,13.4,16.9,8.1,4.3,7.7,6.4,11.2,15.0,13.8,3.4,9.5,7.1 
17,14.3,18.3,11.3,8.2,7.3,7.9,9.8,19.8,12.9,5.4,16.9,15.3 
18,7.4,11.6,14.0,10.3,12.0,6.3,6.8,21.5,11.4,7.6,20.6,13.5 
19,8.8,8.0,8.2,11.4,15.1,6.2,5.8,19.8,9.3,9.2,12.3,17.5 
20,11.9,11.5,5.1,8.0,7.7,7.1,6.0,24.0,7.5,15.2,5.5,18.4 
21,15.7,13.8,7.3,4.9,8.9,8.5,5.4,17.6,8.2,16.2,5.7,23.1 
22,9.6,9.3,6.6,4.1,8.5,10.8,8.3,15.0,7.3,16.7,7.8,28.3 
23,6.4,14.3,6.3,7.1,9.3,9.8,8.6,8.9,12.6,13.2,7.5,22.7 
24,11.8,17.3,8.9,6.7,10.2,5.6,10.1,11.3,9.1,11.3,12.0,16.8 
25,8.7,15.5,6.0,5.0,5.3,7.2,10.4,16.1,11.2,12.3,19.9,16.1 
26,9.9,16.8,7.6,6.7,9.1,10.2,14.1,9.6,14.2,10.9,13.3,12.5 
27,11.8,12.6,9.1,10.6,11.3,9.9,14.4,12.7,15.2,5.8,2.9,17.4 
28,15.8,12.5,4.2,5.9,11.4,10.5,10.9,13.0,9.9,2.5,0.9,19.8 
29,15.0,9.2,5.8,11.3,11.3,15.8,12.5,13.7,9.8,7.8,6.4,26.6 
30,3.3,,10.2,7.1,12.6,40.1,6.8,12.4,12.1,3.9,9.0,36.2 
31,1.0,,12.1,,11.7,,7.6,8.1,,6.5,,20.4
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:44:07
  
