dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,11.4,24.3,15.9,13.8,,1.3,9.3,11.1,27.8,6.6,12.0,30.1 
2,15.2,15.7,13.3,11.7,8.5,2.7,10.3,17.5,37.8,6.1,24.8,36.1 
3,6.8,7.6,15.5,9.2,7.1,5.5,10.0,11.6,33.6,9.8,12.7,15.8 
4,3.0,7.8,12.3,11.1,8.9,4.7,15.8,10.2,19.7,9.5,7.2,13.0 
5,6.4,9.8,4.5,11.0,2.5,5.7,10.6,15.6,11.3,,5.8,28.5 
6,18.7,3.0,5.2,11.7,7.5,7.3,7.3,10.5,11.3,,12.8,21.1 
7,11.2,3.0,13.6,,8.5,,7.5,13.7,10.0,14.3,10.9,16.6 
8,0.9,4.3,11.5,,12.0,,7.8,15.3,12.1,12.0,7.6,26.9 
9,2.6,5.8,15.2,,13.3,1.3,10.1,16.8,11.8,10.5,1.8,34.8 
10,4.0,4.2,14.6,,6.0,3.3,12.4,18.8,13.2,13.9,3.0,30.2 
11,5.1,6.6,15.0,11.2,6.3,3.8,7.9,16.0,12.3,45.5,8.8,30.5 
12,5.6,12.3,10.8,6.1,3.0,5.0,8.5,16.3,17.1,24.5,10.0,31.3 
13,11.7,13.0,11.9,1.8,3.2,4.9,13.5,7.4,4.7,19.8,8.7,35.4 
14,13.9,19.6,13.8,3.3,4.9,7.8,10.8,5.6,3.9,20.4,6.3,40.8 
15,11.7,24.8,12.8,7.0,6.5,4.6,9.8,11.5,6.5,19.6,16.4,55.6 
16,19.0,10.7,5.8,8.8,4.8,3.9,10.4,13.3,13.8,20.9,7.3,39.1 
17,25.3,4.3,8.9,3.7,1.4,3.3,9.2,15.7,16.6,26.1,1.7,26.9 
18,18.9,3.7,15.6,5.8,5.8,3.6,7.7,15.5,6.0,30.0,13.3,14.6 
19,7.0,5.6,15.5,5.8,6.7,3.8,9.0,21.3,5.7,17.0,18.9,19.0 
20,4.4,4.0,7.8,7.0,7.3,4.1,6.9,19.8,3.3,3.5,26.3,8.7 
21,6.5,3.6,4.0,7.6,6.6,9.3,7.8,12.9,0.8,7.1,34.9,21.8 
22,2.1,5.0,5.3,6.3,9.0,8.3,10.6,14.3,4.7,7.4,37.3,30.8 
23,3.8,6.3,7.6,3.2,9.5,7.7,10.8,17.2,7.3,10.9,33.5,38.5 
24,7.8,9.0,9.6,3.5,7.6,9.8,11.5,19.9,5.4,11.8,40.5,45.9 
25,15.8,10.8,5.8,3.9,5.8,2.9,8.7,11.7,6.5,19.0,33.3,49.3 
26,18.7,16.9,6.9,3.3,6.6,,8.1,16.6,8.7,12.5,10.7,51.5 
27,17.7,9.2,3.4,,7.7,4.9,7.3,12.9,10.5,13.2,4.5,34.0 
28,18.0,9.5,7.5,,7.3,7.2,7.9,14.8,9.0,11.3,12.0,40.3 
29,17.6,,9.5,,6.3,8.5,8.2,17.9,8.8,17.2,,51.6 
30,22.2,,10.5,,4.3,10.2,9.2,7.4,2.8,15.2,,57.4 
31,33.7,,7.9,,3.0,,7.3,12.3,,8.8,,70.6
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:58:10
  
