dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,82.4,14.7,7.9,7.2,7.4,14.8,12.4,14.2,12.4,13.6,10.5,8.8 
2,21.8,14.4,8.9,5.1,11.8,14.9,12.4,12.0,12.9,11.6,13.0,9.2 
3,26.0,9.1,8.8,7.6,13.4,11.0,11.8,13.6,10.4,15.6,14.8,6.2 
4,28.2,10.5,11.1,7.4,17.0,11.5,14.1,11.6,10.0,15.3,14.4,5.5 
5,22.7,11.5,16.4,8.6,10.6,14.5,13.3,8.2,11.6,16.7,14.6,13.4 
6,12.3,10.8,15.6,11.2,9.2,15.3,10.3,9.1,17.7,17.3,8.8,16.9 
7,13.3,7.3,10.1,11.6,12.2,14.8,12.0,9.1,18.1,15.9,8.4,14.7 
8,17.1,11.7,10.3,15.7,13.0,16.0,12.2,11.0,15.7,15.1,9.1,16.5 
9,24.1,10.1,7.6,15.2,12.9,17.2,12.5,11.3,11.2,17.1,18.3,14.4 
10,30.3,10.1,8.5,13.7,13.9,13.8,10.3,13.2,10.5,18.0,15.0,16.7 
11,38.5,18.8,13.2,13.1,13.4,11.7,7.5,11.9,10.5,21.0,12.7,14.9 
12,38.2,23.4,15.3,12.9,8.5,10.3,7.6,10.5,13.8,19.9,12.4,5.1 
13,20.6,21.4,12.0,9.4,8.3,12.2,11.1,11.6,19.3,18.1,8.6,9.1 
14,10.9,17.9,12.8,13.6,11.8,11.0,14.5,7.6,15.8,16.1,7.7,13.4 
15,10.5,18.4,17.3,15.6,21.1,13.7,15.3,7.3,16.7,12.2,8.2,12.0 
16,11.0,16.5,15.3,16.9,24.4,13.2,9.6,9.1,15.7,11.2,11.5,13.7 
17,13.9,10.2,15.9,18.5,23.7,10.9,8.2,7.9,14.2,11.3,8.7,5.8 
18,16.6,15.2,16.3,15.5,16.6,11.4,5.9,10.1,9.0,12.8,7.8,10.0 
19,22.7,17.5,17.7,10.5,13.7,12.7,6.8,11.4,4.9,12.6,10.8,10.0 
20,18.2,17.2,15.7,13.2,8.1,15.7,7.2,10.3,8.2,14.9,5.8,12.3 
21,19.1,18.9,13.6,16.2,7.5,15.1,6.3,9.5,8.5,17.4,6.2,13.0 
22,24.8,19.9,12.3,13.9,7.6,15.6,6.8,9.4,11.4,16.9,9.4,18.8 
23,23.1,21.2,13.7,12.2,9.4,14.4,8.2,7.3,12.9,20.0,11.7,15.1 
24,25.5,18.2,13.4,13.6,11.6,15.0,10.1,6.6,10.6,18.5,8.6,16.2 
25,20.7,19.6,13.2,11.8,10.7,15.1,16.0,6.9,9.0,20.3,6.7,13.9 
26,16.6,10.5,6.6,8.6,11.5,14.6,16.0,12.2,7.5,14.7,11.8,10.2 
27,15.2,8.9,8.8,9.0,13.0,9.4,17.0,15.1,7.4,15.6,16.3,15.9 
28,19.0,6.3,12.7,13.5,16.3,10.8,11.6,17.2,9.5,17.7,16.3,21.2 
29,29.9,,12.8,10.9,14.2,11.2,11.5,11.3,10.6,21.7,16.4,22.2 
30,22.0,,7.4,8.4,14.7,12.7,12.9,13.2,10.4,20.4,8.1,7.5 
31,8.3,,8.6,,16.2,,11.6,12.5,,14.7,,30.4
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 23:54:00
  
