dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,23.1,19.5,6.7,4.7,10.4,3.3,6.5,10.0,12.3,6.2,4.1,8.4 
2,22.8,24.6,9.9,5.9,11.2,4.8,5.6,9.5,6.8,8.8,4.3,17.9 
3,29.7,18.6,6.1,12.0,10.3,7.8,4.4,7.3,8.6,14.5,4.4,14.3 
4,32.1,26.2,7.7,7.5,9.3,8.7,5.0,8.1,8.3,12.5,5.3,10.9 
5,26.5,12.8,8.8,5.5,10.4,8.6,3.1,7.8,5.9,11.2,8.3,14.3 
6,26.5,6.5,8.5,5.6,11.5,5.4,7.1,13.1,7.4,10.3,9.8,10.7 
7,16.8,7.8,8.7,3.4,12.1,7.0,6.3,13.3,7.7,12.2,12.1,14.6 
8,31.9,8.4,11.4,4.6,12.3,7.7,4.0,9.3,9.6,11.6,7.7,14.5 
9,25.0,10.7,11.2,4.2,9.8,4.6,6.8,5.0,9.7,8.3,6.9,9.8 
10,20.0,5.6,12.7,4.9,8.8,7.3,6.9,4.4,7.1,5.3,7.0,9.3 
11,22.2,7.3,8.1,7.8,9.0,12.3,4.3,5.0,6.4,7.7,8.6,7.3 
12,9.5,9.0,4.1,5.0,6.8,12.2,4.7,4.4,7.2,9.7,10.8,8.8 
13,9.1,12.0,9.7,7.5,4.9,17.0,5.1,4.4,9.4,12.3,11.8,6.0 
14,31.8,11.3,10.2,5.1,4.5,18.0,6.9,6.2,8.4,7.6,16.9,4.4 
15,33.3,7.7,5.5,5.4,7.5,14.4,10.4,29.1,4.0,9.0,4.0,6.3 
16,31.6,11.2,4.0,4.9,7.8,16.1,7.6,30.8,5.3,7.0,3.7,7.6 
17,18.7,17.5,4.1,7.7,5.6,14.8,8.8,28.1,6.6,4.5,6.0,11.3 
18,19.6,12.4,7.4,11.7,5.7,11.8,7.3,21.8,5.0,3.6,6.8,8.5 
19,11.4,19.3,9.4,10.8,6.5,9.5,6.7,13.2,5.4,5.9,7.4,8.1 
20,17.1,12.0,7.9,9.7,4.9,9.5,9.1,11.9,8.5,4.2,7.8,6.3 
21,13.3,13.1,5.3,7.2,4.0,9.8,8.0,10.7,7.4,7.8,15.8,4.8 
22,22.3,9.4,5.0,10.1,6.0,8.4,11.6,10.5,12.6,12.3,16.4,6.2 
23,17.7,6.3,4.4,14.6,8.5,12.5,10.5,11.8,10.1,12.3,17.5,8.5 
24,21.4,7.2,5.5,7.1,7.0,11.6,7.4,15.3,7.9,11.7,8.8,6.3 
25,17.9,9.3,3.7,1.9,5.2,12.0,6.3,16.1,8.3,7.6,6.0,11.6 
26,18.0,7.3,6.6,3.0,3.2,9.7,9.9,13.5,6.8,6.4,8.3,8.7 
27,17.8,2.1,7.5,3.5,5.7,5.0,12.9,10.0,12.5,7.3,8.1,15.5 
28,16.1,5.9,7.5,6.6,5.2,3.3,4.7,7.4,9.8,4.9,8.3,10.7 
29,15.2,,10.4,11.7,4.8,4.7,8.3,5.2,8.9,4.7,10.3,6.8 
30,12.7,,10.7,11.6,6.0,6.2,9.7,5.6,9.0,7.3,13.2,13.4 
31,8.0,,5.1,,7.6,,8.5,11.8,,7.5,,13.5
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:03:42
  
