dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,21.9,10.7,4.7,,12.3,2.4,3.5,5.3,8.1,4.7,2.5,11.9 
2,22.8,11.3,9.7,,6.8,2.7,2.0,4.3,3.6,5.6,,15.5 
3,23.2,12.2,7.6,7.3,4.5,4.1,1.6,3.0,5.1,8.8,,11.5 
4,24.5,15.0,8.2,4.5,4.8,6.9,1.4,2.2,3.5,8.1,4.1,6.0 
5,22.0,5.2,8.0,5.1,6.8,8.3,0.5,4.0,3.0,8.8,3.9,8.7 
6,21.1,3.7,7.0,2.1,5.1,1.5,3.0,7.6,3.6,10.0,5.3,5.5 
7,16.6,8.0,6.8,1.0,3.5,0.7,3.2,11.0,4.0,5.6,8.2,4.1 
8,17.7,6.6,8.3,2.5,12.2,4.1,3.3,7.1,6.0,5.5,12.0,3.4 
9,16.0,9.6,7.0,3.5,6.7,1.6,6.6,2.0,5.4,4.3,4.9,2.9 
10,14.2,5.3,7.2,2.1,5.3,1.6,4.4,1.2,3.8,3.2,5.5,4.0 
11,11.6,8.3,7.9,3.4,4.4,5.4,2.4,0.0,3.9,3.3,6.9,3.0 
12,7.2,7.0,4.1,2.6,3.3,11.2,1.8,0.8,5.7,4.8,6.5,4.4 
13,6.1,6.8,3.8,4.0,2.0,15.5,2.8,0.6,6.5,7.9,8.5,0.5 
14,24.2,8.1,7.7,3.5,3.4,13.0,3.8,1.3,5.1,6.4,10.5,3.3 
15,25.6,7.6,6.4,3.5,13.2,9.9,7.3,22.5,3.5,3.9,2.0,6.4 
16,23.3,7.1,4.8,3.3,5.0,9.3,4.7,29.9,2.7,3.9,3.2,8.5 
17,15.6,6.8,3.3,7.0,4.0,8.5,5.1,24.3,2.9,3.5,2.3,16.5 
18,14.0,7.0,4.4,6.5,5.0,5.0,4.4,19.6,2.6,1.2,2.5,8.5 
19,6.8,6.6,,5.5,5.1,3.9,3.8,12.3,2.8,2.0,2.9,5.1 
20,10.7,6.0,,5.8,4.9,4.5,5.0,4.9,5.9,2.3,2.2,5.0 
21,11.8,8.9,,4.3,3.7,5.0,4.9,5.7,7.3,3.1,8.7,0.3 
22,21.7,3.5,,7.4,3.9,4.3,7.2,6.4,,5.7,10.3,2.4 
23,15.0,2.6,,10.4,6.5,6.1,6.5,5.5,,7.2,13.0,6.7 
24,20.3,5.0,,4.7,6.5,7.9,3.3,9.1,4.0,4.6,8.0,8.1 
25,20.6,7.0,,3.3,3.0,10.7,2.3,12.0,3.7,3.4,7.5,9.2 
26,17.8,4.7,,2.5,2.5,6.9,5.5,10.6,5.5,-0.6,5.6,8.6 
27,17.3,3.4,,2.6,1.0,3.5,5.7,7.9,6.2,2.2,3.5,11.5 
28,8.8,5.1,,4.3,3.1,0.5,8.3,2.5,5.8,2.1,8.7,6.5 
29,10.2,,,6.8,2.7,2.3,5.4,1.4,5.5,2.2,12.1,8.7 
30,9.5,,,6.9,2.0,6.1,4.3,2.3,5.4,5.5,14.0,12.6 
31,7.3,,,,4.8,,2.9,4.7,,3.2,,9.8
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:35:57
  
