dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,48.6,7.5,22.6,10.7,9.3,13.6,19.8,19.0,8.4,6.7,8.9,25.9 
2,47.4,17.8,27.1,14.0,6.4,13.7,15.1,15.8,9.0,5.6,19.7,34.2 
3,35.6,24.4,10.7,11.5,10.5,14.1,11.7,12.7,7.9,4.8,24.1,45.3 
4,39.1,22.7,22.8,6.8,11.2,13.0,15.1,13.3,7.8,6.5,35.9,43.2 
5,17.8,25.3,11.7,15.7,7.3,11.5,9.8,10.6,11.7,6.3,41.8,33.9 
6,5.2,27.5,7.7,21.6,7.2,9.3,9.9,11.8,15.9,10.0,50.6,29.2 
7,6.4,33.3,4.6,18.4,9.1,8.9,8.4,7.8,21.0,15.5,32.6,30.8 
8,14.1,24.8,9.2,15.3,10.0,8.6,6.6,9.0,18.0,15.1,27.1,18.0 
9,11.9,20.0,18.0,3.7,7.9,6.4,4.4,13.8,18.5,12.9,25.5,11.6 
10,16.3,22.6,15.5,3.9,8.6,6.3,5.4,18.1,18.2,10.3,34.4,17.7 
11,17.4,29.1,9.9,9.2,10.7,7.1,7.6,14.3,11.9,10.0,34.5,6.7 
12,26.3,27.1,6.5,12.7,12.4,10.6,6.1,15.8,10.3,11.7,24.1,19.5 
13,15.6,42.2,8.3,9.4,12.6,10.7,8.0,15.2,9.3,17.1,27.0,28.2 
14,14.0,45.2,3.8,8.5,4.0,5.3,11.5,13.2,11.7,18.5,35.0,26.4 
15,15.9,39.1,7.8,6.3,3.7,5.2,12.7,12.0,14.1,6.6,23.8,11.6 
16,16.9,37.8,11.6,13.6,4.1,3.8,10.4,17.0,13.5,7.4,6.1,6.0 
17,18.2,22.3,17.2,11.5,7.7,7.0,6.8,17.0,16.6,5.9,18.7,24.9 
18,9.9,5.7,14.0,11.4,7.6,7.5,4.9,22.0,14.9,17.7,19.5,29.5 
19,10.8,10.2,14.3,11.0,8.9,8.5,7.1,26.1,12.4,10.1,22.4,38.7 
20,10.8,15.4,8.2,11.0,5.8,8.1,7.1,22.8,30.6,14.4,15.4,38.9 
21,17.0,16.6,7.7,7.3,3.6,8.7,6.1,18.0,13.8,19.2,10.6,50.0 
22,10.9,15.0,5.6,3.9,5.0,9.4,6.2,12.0,7.5,19.8,22.3,53.8 
23,8.6,23.4,9.0,4.3,5.6,5.9,7.8,11.7,8.6,23.6,16.0,29.7 
24,10.9,25.0,12.1,6.4,5.9,5.5,17.2,9.4,13.6,9.6,25.0,11.2 
25,21.6,19.5,11.5,4.6,8.0,9.6,24.0,15.4,10.4,9.6,36.3,34.0 
26,17.8,16.6,12.1,6.9,6.7,17.5,17.2,9.8,12.7,9.9,13.1,19.2 
27,19.6,11.9,9.9,6.7,10.5,11.9,20.5,13.5,12.8,15.0,9.6,22.0 
28,30.4,12.5,5.2,9.9,10.3,12.5,43.7,14.2,13.4,17.8,8.1,36.4 
29,39.8,18.1,7.1,8.6,11.5,9.2,13.1,16.0,13.9,12.8,18.0,41.7 
30,15.5,,7.4,7.7,12.3,10.8,13.6,10.3,12.1,7.0,28.4,53.5 
31,4.3,,8.9,,12.2,,17.8,7.8,,8.2,,15.8
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:10:50
  
