dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,15.1,6.9,7.5,7.4,7.6,6.3,4.1,7.6,8.7,6.0,12.2, 
2,19.9,6.0,8.6,16.7,7.9,4.7,2.5,8.9,6.8,19.9,9.5, 
3,18.3,8.0,4.5,9.0,8.5,6.1,4.4,11.4,2.8,12.5,7.7, 
4,11.8,4.3,4.7,9.0,6.5,8.8,7.0,12.3,10.4,16.5,8.2, 
5,18.4,5.3,14.4,12.5,7.1,9.0,7.3,9.5,16.8,33.7,4.7, 
6,8.1,6.1,,10.5,8.3,8.1,10.5,10.4,6.7,29.8,5.4, 
7,7.7,5.4,3.4,10.1,6.9,5.3,9.3,9.5,4.0,28.6,6.3, 
8,3.3,4.5,5.1,,7.0,6.7,4.2,10.9,5.4,68.5,2.1, 
9,3.8,5.0,5.7,,6.5,6.1,4.4,8.1,4.1,103.5,5.3, 
10,5.7,7.0,7.7,4.8,5.4,4.9,6.1,3.8,5.8,62.6,9.3, 
11,8.7,9.0,6.7,,8.6,8.3,5.3,6.7,13.5,49.4,10.2, 
12,7.7,8.5,7.6,,7.7,8.9,6.0,9.5,12.6,42.3,4.3, 
13,9.5,18.3,,,7.6,8.8,4.2,8.6,10.4,15.5,5.7, 
14,5.7,11.2,,,5.9,15.8,3.2,6.5,11.6,12.6,11.3, 
15,4.4,5.3,,,6.4,10.2,4.4,7.2,16.5,16.5,15.8, 
16,3.5,3.1,,3.0,3.5,5.5,3.6,11.4,19.7,9.3,10.9, 
17,5.5,7.0,,,2.6,6.8,8.8,10.5,9.5,13.9,, 
18,4.3,6.0,,,3.2,6.3,6.3,9.3,9.7,5.3,, 
19,4.2,5.8,6.4,,5.0,8.0,7.6,,2.9,8.2,, 
20,2.6,6.5,5.7,6.2,4.2,,6.3,,5.2,19.7,, 
21,4.4,9.0,5.7,8.5,8.5,,12.7,,9.2,30.2,, 
22,9.6,7.1,6.8,5.3,9.2,,11.8,5.4,14.0,14.3,, 
23,8.3,8.3,8.8,3.9,15.1,,6.3,10.4,25.0,10.9,, 
24,5.3,9.8,9.7,6.0,7.8,,5.3,12.3,15.3,17.0,, 
25,8.3,6.8,18.8,8.0,5.8,5.2,5.0,9.4,31.4,15.8,, 
26,13.8,11.8,29.7,4.2,8.3,3.2,4.3,9.8,15.5,18.5,, 
27,13.5,7.3,26.3,4.1,5.6,3.8,8.3,10.4,10.5,7.2,, 
28,5.4,9.0,12.5,6.1,11.5,6.0,8.7,9.4,9.2,,, 
29,,,9.5,5.0,8.0,3.7,6.4,5.2,7.5,,, 
30,8.1,,7.8,7.9,6.5,5.6,5.6,5.8,7.9,12.4,, 
31,7.8,,9.4,,7.5,,8.4,8.2,,13.9,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 19:01:05
  
