dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,15.3,0.4,2.5,5.6,8.3,5.1,13.2,0.7,2.6,4.3,2.7,10.1 
2,8.6,4.0,0.0,5.5,10.1,4.3,2.8,-0.6,5.2,4.0,5.3,8.3 
3,12.8,9.8,0.7,2.6,4.0,4.8,0.4,2.2,5.8,3.4,7.5,10.4 
4,11.9,9.0,1.3,3.8,5.8,3.0,0.5,2.1,3.4,3.8,8.0,11.4 
5,3.6,7.9,1.3,4.1,4.6,-1.4,1.2,0.0,6.6,7.1,5.4,8.4 
6,3.5,8.2,5.4,3.6,4.3,-0.5,6.2,4.0,8.0,4.8,3.8,10.0 
7,5.3,7.0,4.6,8.7,1.0,-0.2,3.5,2.1,8.8,5.0,4.9,9.2 
8,5.8,7.5,4.4,7.3,0.0,1.7,0.3,1.5,5.4,4.6,4.5,2.1 
9,6.8,9.3,3.9,1.3,4.5,1.9,-1.4,3.4,,4.3,5.4,3.5 
10,3.9,9.5,1.0,2.2,4.2,2.7,1.6,2.9,,4.8,6.1,1.8 
11,8.0,8.2,2.9,6.2,4.3,4.0,4.1,-3.0,,4.9,9.9,7.2 
12,11.7,6.3,3.7,5.5,2.1,9.4,3.4,-0.2,,3.0,4.6,9.6 
13,5.5,5.0,4.1,5.7,2.5,2.5,4.4,1.5,,2.3,4.3,9.3 
14,5.1,3.2,3.9,3.9,1.3,2.5,5.5,-0.8,6.5,3.1,4.3,5.2 
15,3.0,4.0,4.5,2.0,0.2,2.9,2.7,-1.4,5.0,3.6,5.9,1.3 
16,2.8,7.4,3.5,3.5,2.6,1.3,3.0,-1.2,6.2,4.1,6.3,4.9 
17,3.3,8.8,3.3,6.3,4.2,0.0,2.8,-0.5,3.2,4.4,6.3,10.6 
18,3.1,7.3,2.7,7.9,9.3,0.5,0.8,0.6,4.5,2.8,10.3,11.2 
19,5.4,4.7,2.0,6.6,4.1,2.9,0.0,5.0,4.7,3.8,2.4,12.1 
20,,4.7,2.8,6.0,1.5,6.2,1.7,3.8,8.6,3.0,5.3,12.5 
21,,4.7,4.7,2.5,1.2,8.1,2.3,-1.0,4.4,2.6,5.3,13.4 
22,0.3,3.6,2.3,2.8,-0.8,6.1,2.9,-1.9,4.2,5.1,5.1,10.6 
23,4.0,4.2,4.2,2.4,0.0,3.3,7.8,-1.3,4.0,5.0,8.3,5.9 
24,4.3,8.7,3.8,3.4,1.2,3.4,9.7,0.2,5.7,3.5,7.8,7.3 
25,4.3,8.5,2.8,4.1,3.2,7.6,4.3,-0.8,5.7,0.0,12.5,10.3 
26,6.8,4.4,1.8,6.0,5.5,7.5,2.7,1.8,7.8,3.1,4.9,11.7 
27,6.2,2.9,1.5,4.4,8.7,6.9,3.3,4.0,5.8,5.4,4.5,14.4 
28,7.5,4.4,1.9,6.0,8.8,8.3,,2.2,4.3,0.5,4.5,17.9 
29,3.5,3.4,1.8,7.5,8.9,7.9,-0.1,1.6,6.4,1.4,6.4,18.8 
30,2.6,,5.2,4.3,4.6,10.7,0.0,1.0,7.2,2.6,10.3,16.1 
31,0.9,,6.0,,4.0,,-0.8,1.1,,2.0,,12.7
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:35:33
  
