dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,89.2,21.0,10.6,18.3,11.9,17.6,13.5,14.9,18.3,9.9,7.5,14.8 
2,48.1,21.6,9.3,18.5,10.4,20.7,15.9,14.8,16.0,10.7,11.0,17.5 
3,21.4,33.7,5.2,19.1,20.0,21.5,14.9,15.9,15.4,7.8,15.1,8.2 
4,29.2,32.4,7.0,26.3,12.7,21.8,16.7,14.5,18.5,6.5,18.0,5.9 
5,26.6,23.5,2.2,30.4,14.1,22.5,36.2,16.2,16.4,10.3,19.9,9.9 
6,28.4,25.3,6.0,14.9,15.1,21.2,18.1,19.9,14.9,12.5,20.8,9.6 
7,24.0,8.1,12.6,12.2,13.2,20.3,22.3,20.9,20.8,10.4,24.6,7.6 
8,17.8,16.5,17.4,11.5,16.6,22.1,18.1,21.3,27.0,16.9,20.7,16.8 
9,7.3,19.4,17.4,13.3,23.0,19.5,25.5,19.6,17.9,10.9,7.3,14.4 
10,16.5,27.8,14.1,16.6,19.5,17.3,30.3,23.2,14.4,11.3,20.8,24.4 
11,30.3,33.6,5.7,14.9,19.3,21.1,15.7,23.3,14.0,11.2,22.1,23.2 
12,19.3,9.8,15.0,25.7,9.3,21.6,18.6,34.2,15.4,9.4,8.8,30.1 
13,6.8,6.0,21.5,7.5,9.9,23.0,16.8,11.9,15.4,9.1,10.7,12.9 
14,6.2,12.9,6.1,16.3,17.4,18.3,17.7,10.7,12.8,16.0,6.7,16.6 
15,22.2,20.0,5.3,16.0,16.6,19.4,15.5,12.0,12.8,8.9,15.6,21.0 
16,34.7,5.1,7.2,36.8,15.0,14.4,21.0,15.4,11.9,5.0,19.3,35.6 
17,21.6,13.6,5.2,6.6,15.9,8.6,19.1,19.5,12.2,7.8,26.9,21.9 
18,22.6,12.3,6.6,10.1,15.6,12.2,18.8,18.8,13.0,8.1,30.9,21.5 
19,22.3,5.4,7.4,8.2,18.7,18.4,16.2,20.4,15.3,6.4,24.8,25.5 
20,8.6,7.7,10.2,13.1,19.8,22.0,17.8,20.3,19.0,7.2,34.4,24.0 
21,16.5,10.3,13.5,15.3,11.0,24.9,14.5,22.5,18.7,12.8,26.4,31.4 
22,16.2,14.7,10.6,15.2,14.8,30.4,11.8,19.0,17.0,21.9,12.9,46.1 
23,6.4,6.0,7.2,17.2,22.2,23.3,14.7,19.6,13.2,28.5,21.1,54.8 
24,11.0,10.2,8.6,19.9,16.7,17.1,16.9,26.3,13.3,23.7,25.0,64.8 
25,12.8,11.8,6.9,22.9,11.1,19.2,20.1,33.6,21.7,20.8,18.1,16.3 
26,10.5,13.9,5.5,22.5,18.5,19.0,24.0,25.9,22.1,25.6,5.7,13.9 
27,10.7,7.9,4.9,22.0,14.1,17.1,20.7,23.7,22.0,23.5,14.4,10.8 
28,22.1,11.6,9.6,22.6,20.2,19.0,32.1,21.2,25.2,26.1,16.9,6.3 
29,4.8,,16.3,26.6,20.4,15.4,19.4,14.3,14.9,31.8,9.1,9.1 
30,11.9,,24.3,13.6,16.3,16.0,15.7,13.5,11.4,24.5,9.4,17.9 
31,16.5,,26.0,,14.8,,17.0,17.3,,8.6,,19.0
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 22:41:24
  
