dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,45.1,11.3,6.0,9.8,10.0,9.4,8.3,9.3,10.1,8.0,10.4,9.3 
2,36.3,10.2,5.3,10.4,10.8,10.0,6.3,10.4,15.5,11.2,13.0,8.8 
3,24.3,9.8,6.1,12.7,9.4,15.1,9.0,16.5,13.7,9.3,13.7,10.5 
4,3.3,10.6,5.8,10.4,10.7,11.7,10.0,17.3,17.2,4.8,14.0,16.5 
5,3.1,11.5,7.9,8.8,10.0,10.6,14.8,5.8,13.4,7.9,12.6,13.4 
6,8.6,7.0,9.8,3.4,4.3,7.8,5.5,6.7,16.4,8.0,13.0,10.7 
7,16.6,12.2,7.3,9.0,6.4,24.3,6.3,7.9,17.5,19.2,14.8,14.0 
8,8.8,18.5,4.3,9.6,6.0,8.7,7.5,18.9,11.3,8.8,19.0,20.5 
9,5.3,16.2,8.5,10.8,5.4,4.4,6.5,19.9,8.8,10.3,77.0,21.9 
10,6.5,12.1,14.8,7.4,9.0,5.0,7.4,11.9,11.6,4.8,96.1,28.0 
11,12.3,6.1,14.4,7.3,13.1,4.2,7.9,8.9,11.9,7.8,59.4,18.5 
12,15.3,5.3,4.9,6.4,16.8,11.1,8.0,11.1,6.8,7.0,62.4,16.0 
13,17.8,8.1,3.5,8.0,8.6,13.7,7.3,15.7,7.5,8.5,59.4,16.8 
14,19.3,9.9,3.0,10.5,7.8,11.8,3.0,9.2,7.1,10.7,81.5,12.5 
15,23.4,8.1,4.0,9.4,8.6,8.8,5.5,13.8,5.2,5.6,133.9,8.7 
16,15.2,23.4,4.6,3.7,4.8,9.8,9.6,22.5,3.2,8.3,138.4,7.8 
17,23.0,11.5,10.0,5.3,5.2,6.5,9.1,20.1,6.8,15.8,89.7,9.4 
18,12.9,6.0,7.1,5.2,6.2,9.1,14.2,18.3,7.9,20.4,77.6,10.9 
19,7.5,5.6,9.4,8.7,8.0,9.6,9.3,21.7,13.0,19.8,73.5,11.9 
20,10.5,9.6,5.0,9.9,6.9,6.9,10.4,30.7,16.1,19.4,55.3,15.1 
21,8.8,6.5,4.5,11.0,8.7,5.9,7.3,18.6,16.0,17.3,8.8,14.8 
22,7.3,7.3,4.5,17.8,6.1,11.3,5.8,20.2,17.4,15.8,5.1,11.0 
23,14.9,7.3,7.2,16.8,3.6,13.2,9.6,45.3,12.5,9.1,3.9,13.9 
24,9.3,7.4,5.6,18.6,4.5,6.8,12.7,40.5,17.1,7.3,6.7,10.5 
25,6.3,9.5,4.8,16.7,3.5,7.0,12.0,19.4,21.7,12.0,11.5,7.6 
26,7.6,5.7,4.9,11.9,6.3,10.9,11.0,14.3,20.6,12.3,16.0,10.8 
27,10.6,5.8,8.0,8.6,7.4,10.8,12.1,15.8,15.8,8.4,13.9,5.5 
28,9.4,8.3,10.0,5.2,11.7,10.4,10.5,7.4,16.9,6.2,5.0,6.2 
29,17.4,,11.0,3.3,18.3,11.9,6.6,9.8,12.0,7.6,29.2,13.6 
30,18.1,,12.1,8.7,14.5,13.4,9.2,11.2,5.8,10.4,9.0,12.9 
31,15.1,,12.3,,7.2,,10.1,8.5,,14.0,,9.5
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 00:50:05
  
