dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,3.6,5.5,4.6,10.5,,13.9,16.2,9.0,12.3,10.5,5.7,5.7 
2,6.3,7.4,5.6,13.1,,15.4,14.8,9.0,10.5,5.6,4.0,4.8 
3,7.0,10.6,2.9,8.3,,10.6,8.1,12.7,16.1,6.0,6.3,11.5 
4,12.7,7.4,6.0,4.6,,14.9,6.6,21.3,17.8,3.1,9.7,30.7 
5,8.3,8.1,4.0,2.0,,14.5,14.0,13.3,21.0,3.1,13.0,17.5 
6,3.9,5.6,4.0,1.8,,11.4,12.9,13.8,31.2,2.8,13.1,14.5 
7,4.6,3.0,3.9,7.6,,11.4,11.4,16.0,19.9,7.4,13.6,6.1 
8,5.3,0.9,4.4,12.4,,11.0,7.3,14.0,20.3,13.2,10.8,6.7 
9,11.6,,5.0,3.6,,11.5,4.0,15.2,15.0,11.9,12.5,9.5 
10,4.9,,3.7,0.3,5.4,12.1,4.9,13.7,13.2,12.2,14.0,11.1 
11,3.6,,1.6,3.2,4.8,8.5,5.3,,8.8,28.5,17.7,11.3 
12,8.6,10.0,2.3,5.0,8.7,10.9,8.9,13.6,8.2,20.4,24.5,10.8 
13,10.3,0.8,4.0,5.0,12.0,16.8,8.2,12.5,11.3,12.3,13.2,13.8 
14,6.2,2.0,1.0,1.7,6.0,12.0,10.5,10.3,24.9,3.9,19.1,18.4 
15,6.1,0.9,3.1,0.9,3.8,10.0,10.2,11.3,17.9,7.4,21.2,13.7 
16,6.7,6.0,1.6,1.4,3.8,8.0,9.7,11.7,11.0,6.3,20.6,12.7 
17,8.1,9.1,2.4,1.4,5.6,8.0,9.4,12.9,12.2,8.5,10.7,10.0 
18,4.3,3.2,6.8,5.1,7.7,8.3,7.2,13.3,8.5,,26.5,8.7 
19,5.4,4.5,5.8,,12.7,8.3,6.8,13.2,9.3,,18.4,16.5 
20,5.0,5.6,2.0,,8.2,10.5,8.6,12.7,8.8,,12.7,13.9 
21,7.5,2.3,3.7,,9.3,9.1,9.7,11.2,14.8,11.0,13.1,7.8 
22,7.5,2.8,3.8,0.2,9.8,11.0,10.0,9.2,5.0,17.5,11.1,9.4 
23,2.5,4.7,2.7,1.3,7.3,10.3,10.9,8.4,6.8,20.9,7.5,24.9 
24,5.5,7.1,1.3,1.5,11.0,6.0,13.3,8.1,5.7,10.8,9.2,4.4 
25,3.0,,1.4,1.0,10.6,8.9,14.6,11.2,9.9,8.8,11.9,4.6 
26,6.8,8.8,3.5,2.1,12.5,8.6,19.2,9.7,14.3,11.3,13.8,4.1 
27,7.4,3.9,2.1,2.7,12.0,8.5,15.0,10.4,11.7,11.9,6.1,8.7 
28,13.5,6.0,1.4,0.8,12.7,9.0,11.2,12.2,16.6,8.6,5.5,3.4 
29,11.1,4.3,3.2,,13.1,11.6,11.5,15.8,13.6,7.8,7.3, 
30,4.3,,5.0,,11.9,13.2,5.5,12.3,11.4,7.0,9.5,11.2 
31,3.3,,7.1,,12.0,,5.5,13.6,,7.7,,17.8
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:41:29
  
