dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,1.5,,0.6,,,,,,,,, 
2,,,,,,,,,,,1.8,2.3 
3,,,,,,,,,9.2,1.8,, 
4,,,,,,,,5.7,,,, 
5,,,,,,4.7,3.8,,,,, 
6,,2.3,,2.3,3.3,,,,,,, 
7,2.1,,0.9,,,,,,,,, 
8,,,,,,,,,,,2.4,2.1 
9,,,,,,,,,9.3,2.8,, 
10,,,,,,,,4.3,,,, 
11,,,,,,3.4,3.2,,,,, 
12,,2.1,,2.5,5.0,,,,,,, 
13,1.9,,2.5,,,,,,,,, 
14,,,,,,,,,,,3.0,0.9 
15,,,,,,,,,5.1,3.0,, 
16,,,,,,,,7.8,,,, 
17,,,,,,1.3,2.8,,,,, 
18,,2.3,,4.8,4.0,,,,,,, 
19,1.8,,1.5,,,,,,,,, 
20,,,,,,,,,,,1.8,3.5 
21,,,,,,,,,3.8,1.8,, 
22,,,,,,,,3.9,,,, 
23,,,,,,1.9,2.5,,,,, 
24,,2.8,,1.3,0.9,,,,,,, 
25,1.7,,3.4,,,,,,,,, 
26,,,,,,,,,,,1.2,1.6 
27,,,,,,,,,4.0,1.6,, 
28,,,,,,,,4.6,,,, 
29,,,,,,4.7,3.3,,,,, 
30,,,,1.3,4.0,,,,,,, 
31,0.3,,4.1,,,,,,,,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:53:44
  
