dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,25.8,12.0,13.1,12.8,14.5,13.0,9.3,12.8,7.2,7.8,12.5,13.1 
2,23.4,11.0,9.3,14.3,15.6,14.5,9.7,9.6,10.1,13.0,14.0,17.2 
3,19.1,13.4,5.7,15.7,16.6,12.9,11.5,10.0,9.5,10.7,14.0,14.8 
4,17.0,15.6,9.0,14.8,10.8,11.3,9.0,13.1,9.5,8.1,15.8,11.7 
5,16.8,15.5,12.6,14.8,13.7,13.4,9.8,36.7,14.3,8.1,12.0,15.5 
6,23.8,14.9,12.5,17.6,14.2,11.3,9.6,20.8,9.3,6.3,14.5,11.4 
7,14.4,4.5,12.2,20.2,9.0,13.3,9.4,20.9,9.8,4.7,9.7,13.6 
8,16.7,7.4,14.4,18.2,7.8,10.2,9.5,17.2,9.2,3.5,11.1,13.9 
9,10.7,9.2,11.3,17.7,8.6,10.0,8.0,19.0,16.3,9.8,10.8,8.0 
10,11.7,10.9,12.7,12.3,10.5,13.3,10.3,13.1,18.8,9.5,9.5,9.8 
11,10.3,12.8,11.9,11.0,8.5,12.3,9.2,10.5,14.7,9.4,14.2,6.5 
12,8.8,8.2,13.4,15.4,10.8,8.3,9.3,7.5,10.7,7.8,20.5,10.6 
13,13.9,9.2,10.0,10.2,7.3,8.2,7.2,8.3,11.2,11.0,11.2,13.2 
14,17.5,12.8,12.3,13.6,9.6,8.4,9.3,10.0,15.4,12.0,10.6,14.5 
15,15.5,15.9,16.2,16.7,13.4,6.5,12.8,8.3,45.3,12.3,13.2,12.5 
16,13.2,8.7,16.0,16.1,9.1,8.8,12.3,9.2,52.8,13.6,11.5,12.6 
17,14.2,9.8,12.6,12.0,11.8,9.5,20.0,6.7,57.7,13.3,15.7,8.9 
18,14.5,12.0,13.8,7.0,9.5,7.8,15.9,7.4,193.4,14.1,17.1,10.8 
19,15.5,7.8,12.3,8.0,10.6,10.2,10.5,12.4,53.6,12.8,14.1,13.6 
20,12.7,13.9,13.1,6.9,12.9,11.9,11.6,10.9,79.9,12.8,10.5,13.7 
21,14.0,8.7,16.4,7.9,10.4,8.4,9.9,11.9,253.1,9.7,11.7,11.5 
22,15.7,14.3,15.0,5.6,10.2,8.1,10.5,9.8,160.8,11.9,11.2,12.7 
23,13.0,12.1,16.8,5.1,11.5,9.5,7.4,7.6,162.0,10.6,16.3,15.2 
24,11.3,10.9,15.5,4.7,12.2,8.8,6.8,11.8,109.8,11.1,17.0,13.7 
25,16.0,10.3,14.0,12.7,10.6,6.1,8.3,9.1,12.5,10.2,17.0,10.2 
26,11.5,16.0,12.9,13.8,8.2,5.7,9.2,9.3,12.5,9.6,18.6,14.7 
27,12.5,15.1,12.0,14.0,8.8,6.0,14.1,8.6,10.5,11.9,13.4,17.5 
28,11.1,14.7,12.9,16.3,10.8,7.0,8.6,11.7,14.0,12.5,11.3,18.1 
29,9.7,,14.4,15.3,9.8,6.7,8.8,9.3,12.5,9.5,14.3,13.1 
30,8.8,,14.9,15.9,9.7,9.7,13.3,8.3,11.2,12.6,15.0,11.5 
31,10.6,,13.0,,14.1,,12.9,6.5,,14.5,,12.2
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 22:15:06
  
