dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,14.3,34.9,14.5,11.9,10.4,5.0,9.5,12.0,28.2,13.1,16.0,57.7 
2,17.3,15.1,15.1,10.9,13.7,6.1,10.6,16.5,35.2,12.5,29.7,68.1 
3,8.0,8.2,21.8,7.5,14.4,10.2,11.7,14.9,36.8,14.6,14.6,28.7 
4,4.9,12.6,16.9,8.8,12.7,5.8,22.0,12.9,27.6,11.7,9.6,18.2 
5,6.4,11.8,6.3,11.7,6.8,7.8,11.8,15.2,19.9,13.9,6.1,41.3 
6,22.4,5.2,4.3,11.1,7.1,9.3,8.9,12.3,16.3,16.1,13.6,33.5 
7,11.3,3.6,12.2,4.1,8.6,7.3,10.8,13.0,15.6,25.5,20.7,34.5 
8,4.5,5.9,12.9,2.8,15.2,5.4,11.1,17.2,17.8,16.4,9.3,36.3 
9,3.1,7.8,18.6,5.9,13.9,6.1,14.0,16.7,17.3,12.9,3.7,51.5 
10,5.3,4.5,19.8,6.3,11.4,5.7,15.9,22.4,17.2,17.4,5.6,64.5 
11,4.5,5.7,22.1,18.6,7.9,3.7,13.0,18.1,19.5,43.2,11.4,55.3 
12,7.3,15.3,16.8,9.1,5.4,4.6,10.8,17.0,20.6,30.1,21.5,58.2 
13,10.8,16.3,15.6,4.6,6.5,7.2,14.2,11.8,11.0,27.8,16.8,60.9 
14,19.2,19.0,17.1,3.0,6.5,9.3,21.3,6.2,10.1,35.9,14.8,68.0 
15,11.8,25.2,10.5,7.5,7.1,7.1,12.6,12.0,12.8,25.9,21.3,73.2 
16,28.5,8.4,6.6,12.0,6.8,9.2,12.5,14.6,15.2,27.4,10.3,51.3 
17,33.4,3.3,11.2,7.1,5.0,10.4,11.3,16.6,20.4,31.1,5.5,38.0 
18,20.0,2.1,18.8,6.4,9.3,11.3,10.7,17.1,12.9,33.7,21.5,22.5 
19,5.5,4.4,16.4,8.3,37.8,11.6,12.5,24.2,9.7,22.2,33.7,33.2 
20,4.7,3.9,7.6,9.1,9.0,12.3,10.4,22.0,10.9,5.6,32.5,10.8 
21,8.2,4.1,13.6,11.5,10.0,13.5,22.3,17.8,6.4,16.5,37.0,32.4 
22,3.0,3.2,9.0,12.6,9.2,14.3,12.0,16.0,8.1,19.0,43.3,36.9 
23,6.2,5.0,6.7,4.3,13.1,14.3,12.7,19.6,10.3,15.8,44.3,50.6 
24,5.3,11.1,10.0,4.9,13.7,12.3,10.8,20.2,10.5,19.4,54.3,75.6 
25,18.8,15.3,6.0,4.2,7.7,11.1,9.6,13.5,9.3,17.8,43.4,75.6 
26,15.2,22.4,7.6,4.9,8.9,6.2,11.8,19.8,11.3,22.9,25.9,77.8 
27,17.8,11.5,2.5,5.1,9.5,6.5,11.1,17.5,13.0,20.8,5.7,63.6 
28,33.7,9.5,5.7,6.0,10.5,7.8,12.0,19.8,10.7,22.5,17.8,63.3 
29,17.1,,10.2,9.7,10.8,9.2,9.1,20.2,12.9,23.0,31.8,78.7 
30,20.5,,9.2,8.3,8.3,9.7,9.8,14.6,9.5,22.0,45.5,88.3 
31,40.1,,9.0,,6.2,,8.5,17.1,,9.8,,86.0
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:10:35
  
