dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,8.5,5.1,9.8,9.7,8.4,13.8,22.9,13.6,8.0,6.0,8.0,3.8 
2,7.2,9.5,7.5,11.3,12.2,15.3,15.7,12.4,13.1,3.2,5.5,3.3 
3,9.8,13.2,8.8,11.8,12.5,13.2,12.3,16.8,11.9,4.0,8.2,13.4 
4,16.4,4.3,11.2,9.2,13.3,15.1,11.5,17.7,12.1,3.2,12.9,31.1 
5,13.9,6.2,11.2,7.8,14.3,14.2,13.2,12.7,15.4,4.0,10.3,18.7 
6,7.3,6.4,9.4,9.3,13.2,11.8,16.0,14.3,24.1,3.1,6.4,9.5 
7,14.5,11.3,7.2,13.4,12.3,13.5,14.8,17.0,18.0,6.6,8.9,7.0 
8,11.1,9.7,7.0,9.2,11.2,10.1,9.9,14.2,10.2,10.0,10.2,5.3 
9,19.3,10.8,13.2,7.6,11.2,10.4,9.5,13.5,10.5,13.3,9.7,10.7 
10,10.2,14.0,19.5,9.0,10.9,11.3,9.7,15.4,8.6,4.2,12.0,7.6 
11,8.8,20.5,11.3,10.9,10.0,12.0,11.4,14.3,6.3,6.2,21.0,6.0 
12,18.3,21.6,8.9,10.8,15.6,15.0,13.3,9.5,7.8,8.0,12.5,4.3 
13,17.5,12.0,13.0,10.5,13.4,15.5,13.4,6.9,11.0,3.0,10.3,10.4 
14,9.9,6.6,10.0,9.0,9.4,11.5,15.0,7.2,12.3,4.8,15.5,18.3 
15,11.5,7.3,8.0,5.2,9.2,10.2,15.8,7.3,11.3,6.9,6.0,15.5 
16,12.8,16.4,9.8,6.2,7.5,7.6,14.0,6.4,10.2,7.9,6.7,5.2 
17,17.2,17.6,12.3,12.0,8.3,8.2,13.0,8.7,10.7,6.4,9.2,10.1 
18,11.3,9.0,12.5,14.1,11.5,7.8,10.2,10.5,10.7,4.0,24.2,4.1 
19,12.4,8.0,8.5,11.8,15.3,8.7,10.6,11.4,8.6,5.2,16.5,10.9 
20,11.7,8.8,7.2,8.4,6.4,11.0,13.5,9.5,7.9,11.3,8.0,11.5 
21,16.0,9.5,9.3,6.9,7.2,12.8,11.1,7.9,6.9,11.9,9.3,16.4 
22,15.7,6.1,5.8,8.1,7.5,16.5,15.4,5.1,3.7,5.8,11.7,13.4 
23,9.5,7.6,6.5,9.3,8.7,13.4,13.5,3.3,3.8,7.8,6.7,25.5 
24,7.8,17.3,8.5,8.5,9.4,10.6,16.5,5.1,4.1,4.0,13.8,6.9 
25,8.3,14.2,7.4,6.3,11.9,11.4,15.1,8.4,4.9,3.4,16.1,13.8 
26,13.0,13.9,7.1,8.9,12.8,17.4,17.6,7.4,8.5,4.2,9.3,5.8 
27,10.3,8.8,7.6,10.1,14.8,12.9,17.8,7.3,10.9,3.8,4.6,9.9 
28,22.6,9.3,6.6,7.4,14.0,16.9,15.2,7.9,7.7,2.7,6.2,5.8 
29,28.3,8.0,4.7,12.0,18.2,21.4,13.7,6.3,11.0,9.5,4.1,17.0 
30,7.5,,10.0,6.2,13.3,21.7,13.5,6.4,6.5,8.2,12.6,20.8 
31,4.9,,9.8,,14.6,,11.7,6.4,,6.3,,13.3
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 02:05:35
  
