dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,7.8,5.6,4.7,4.2,3.2,4.2,3.1,48.0,22.8,4.6,-1.0,0.5 
2,10.0,3.0,4.3,3.4,4.7,3.9,8.0,33.5,20.7,2.8,0.2,3.6 
3,11.9,3.0,3.7,8.5,7.8,6.2,11.5,52.4,24.5,2.0,-0.1,3.1 
4,16.2,3.5,5.0,11.1,8.4,3.1,22.9,63.3,20.0,0.9,3.7,3.7 
5,17.2,2.7,4.4,9.8,7.5,4.4,11.9,38.2,14.0,0.4,-1.1,4.3 
6,8.7,3.5,3.5,1.4,6.3,8.5,7.0,79.5,12.0,-0.1,-0.5,2.5 
7,8.3,4.3,6.1,3.7,6.0,9.3,9.3,87.6,20.9,-0.3,0.6,4.8 
8,6.8,3.9,3.4,4.8,5.8,9.5,6.1,65.4,30.7,-1.4,0.1,8.6 
9,3.0,4.9,4.4,5.3,4.2,2.5,7.3,67.3,39.2,0.0,43.0,16.0 
10,6.3,4.2,5.0,6.0,4.1,1.7,2.9,59.0,57.0,0.3,28.6,6.9 
11,10.3,3.0,6.8,4.4,3.3,1.2,4.3,28.0,21.5,-0.7,-1.2,8.4 
12,9.3,2.9,7.1,2.8,3.1,2.8,5.3,24.1,15.4,-0.2,33.0,10.3 
13,10.4,3.8,2.2,4.9,7.5,4.1,7.5,24.2,8.9,2.1,33.5,8.5 
14,17.5,9.3,2.6,3.1,6.9,5.3,10.0,15.3,4.0,0.2,59.6,10.9 
15,27.6,4.2,5.1,3.5,5.3,8.1,6.0,14.2,3.5,-1.5,130.8,6.0 
16,14.5,6.9,4.9,3.2,3.9,8.3,6.9,15.0,1.3,-1.0,75.6,5.9 
17,13.7,11.4,5.7,3.0,5.2,7.6,6.2,24.2,2.1,2.1,50.3,2.6 
18,17.9,4.7,5.2,4.2,6.9,6.3,7.9,25.1,2.5,4.8,42.3,5.0 
19,5.2,3.1,6.2,4.3,7.6,5.5,11.4,17.0,7.4,5.6,18.5,4.6 
20,9.4,5.4,6.0,4.0,9.0,7.1,8.7,25.9,3.3,7.8,34.5,7.3 
21,8.6,8.0,3.7,4.3,6.6,5.7,7.3,20.1,5.4,7.1,39.1,2.8 
22,5.0,4.7,2.5,5.9,11.0,3.6,5.5,16.6,8.8,6.4,1.7,2.1 
23,8.8,3.5,3.0,6.5,7.8,,7.5,17.8,5.3,5.0,-0.5,5.9 
24,12.4,8.0,2.5,7.3,5.4,,7.5,30.8,2.0,5.1,1.5,2.1 
25,5.1,5.0,3.3,6.8,5.0,7.3,11.6,35.8,1.5,3.4,2.7,-0.4 
26,8.2,3.3,0.8,10.5,5.2,7.4,39.1,32.7,1.7,4.3,8.3,0.7 
27,9.9,2.1,3.0,7.9,4.3,9.8,31.0,16.7,6.4,9.9,11.5,1.5 
28,5.4,9.6,1.6,4.4,5.1,9.0,57.1,13.9,9.2,6.4,5.0,-0.1 
29,8.3,,3.1,3.6,6.4,3.3,67.3,8.1,6.4,-0.3,-0.4,7.5 
30,9.0,,7.4,1.9,12.3,4.2,44.3,8.9,1.6,-0.9,4.2,17.0 
31,6.3,,6.7,,9.7,,59.4,6.6,,-0.6,,-1.9
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:47:22
  
