dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,96.9,55.0,6.3,9.0,9.2,8.8,13.5,38.4,12.9,11.2,14.8,18.8 
2,83.3,47.9,3.3,7.3,9.9,11.9,21.2,14.3,18.6,11.0,15.4,14.1 
3,81.3,59.7,3.2,8.0,10.0,12.8,14.6,28.3,22.4,6.5,28.1,13.1 
4,43.5,54.5,6.5,9.0,11.8,9.2,18.3,48.0,25.7,6.5,21.5,15.8 
5,18.4,41.3,7.5,7.2,13.3,8.3,13.5,25.6,20.4,8.1,13.9,13.5 
6,11.4,33.3,12.7,9.0,6.7,8.6,10.5,63.8,18.1,6.1,18.3,17.2 
7,18.2,39.1,13.3,8.0,5.0,18.2,9.2,47.7,16.7,6.5,19.5,26.7 
8,25.3,31.5,7.2,6.2,8.1,10.1,5.1,51.9,10.7,10.0,14.8,31.9 
9,12.0,30.3,8.2,7.9,4.6,4.3,8.0,50.0,10.6,12.2,26.6,29.3 
10,11.3,22.8,8.3,11.3,6.8,5.9,9.0,37.8,13.8,10.6,40.8,26.5 
11,16.2,9.5,9.2,4.4,8.3,10.0,9.3,16.2,12.2,10.6,52.6,26.2 
12,18.9,8.1,10.1,4.3,7.1,10.5,10.6,11.2,6.7,14.0,40.5,23.7 
13,33.5,11.2,3.2,6.8,8.6,12.2,10.2,12.5,6.5,15.5,35.8,32.7 
14,35.9,9.0,3.5,10.8,7.9,8.1,11.5,12.4,8.1,12.1,52.4,33.1 
15,33.5,9.8,3.6,10.7,5.6,9.6,8.0,16.6,8.0,12.4,58.5,27.1 
16,28.7,17.6,5.5,3.5,4.3,8.8,14.3,20.6,5.9,12.8,82.6,22.3 
17,35.7,23.6,6.5,3.9,7.7,9.2,14.2,17.3,7.6,12.6,80.5,9.5 
18,35.6,13.0,6.9,7.7,6.9,9.2,13.1,14.5,9.2,13.8,94.6,13.5 
19,7.6,5.4,8.1,4.3,9.0,8.5,15.9,23.5,9.5,17.7,92.6,21.2 
20,16.7,11.7,10.9,9.0,8.6,8.7,13.3,24.7,15.7,19.3,67.8,27.5 
21,26.3,15.5,12.4,8.9,8.2,6.6,10.1,27.6,15.1,15.0,29.9,32.2 
22,21.9,12.2,4.7,11.7,10.1,11.4,7.6,18.6,13.7,17.6,15.6,32.0 
23,21.7,6.3,4.9,11.5,6.7,13.5,11.2,27.0,10.7,17.3,16.5,21.2 
24,26.1,10.5,4.5,12.9,6.7,9.8,10.4,51.5,10.7,15.8,8.3,28.4 
25,10.0,14.2,3.5,15.1,4.4,10.2,10.1,36.4,11.8,18.6,11.0,18.1 
26,23.6,11.8,5.8,12.3,6.0,8.5,20.7,25.4,15.8,21.6,21.6,18.1 
27,26.6,9.8,10.0,8.2,7.3,8.8,17.5,16.5,18.7,26.1,31.8,29.1 
28,36.9,12.8,11.1,6.6,10.2,9.6,36.2,15.1,19.8,18.5,29.8,31.8 
29,32.7,,12.9,4.1,12.2,11.2,40.3,10.8,10.5,5.6,6.5,37.1 
30,35.8,,14.7,5.1,11.7,9.2,33.7,15.1,8.5,8.0,6.5,40.0 
31,43.8,,13.1,,7.2,,49.8,14.9,,16.0,,51.0
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:10:13
  
