dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,41.6,6.7,25.0,9.5,10.0,10.3,16.3,18.7,7.4,9.3,11.4,20.9 
2,43.3,11.9,22.4,12.9,9.3,12.0,16.5,16.8,9.8,6.7,17.0,25.2 
3,42.5,20.8,20.3,15.5,13.7,11.8,10.3,12.3,10.0,6.7,27.6,30.2 
4,36.8,27.0,30.1,8.3,11.3,18.0,13.8,15.8,8.9,8.0,48.7,38.0 
5,12.5,31.3,13.7,10.7,8.2,11.1,12.8,14.5,14.3,8.4,59.8,32.0 
6,4.6,33.1,3.9,19.6,6.8,11.8,7.8,11.7,17.6,8.8,37.5,30.4 
7,6.5,35.4,4.0,21.3,9.8,10.8,7.6,10.4,22.3,14.0,50.6,19.1 
8,14.0,33.2,10.7,10.5,11.0,9.7,8.4,11.7,23.8,19.8,35.9,22.4 
9,12.8,28.7,19.2,3.7,12.0,7.8,3.9,11.7,18.0,17.8,34.3,15.0 
10,13.0,33.0,17.0,4.0,8.3,8.3,5.0,14.3,17.5,10.8,48.2,16.3 
11,19.6,38.1,6.8,6.4,10.1,7.4,10.2,18.0,11.8,12.7,51.0,6.8 
12,22.7,45.9,7.4,9.8,13.9,9.8,7.7,15.0,11.6,13.0,34.8,13.8 
13,19.5,38.6,7.1,6.7,12.4,9.8,8.7,16.2,10.0,18.5,23.8,24.8 
14,13.9,36.1,5.0,7.3,4.5,5.4,12.8,12.4,14.1,21.9,46.4,22.0 
15,16.4,34.3,10.6,6.9,3.7,4.5,10.9,12.8,16.7,5.3,43.0,8.5 
16,18.7,36.6,13.9,10.5,3.7,4.2,10.0,17.2,16.5,4.8,5.6,4.7 
17,19.8,18.5,21.1,14.8,6.3,8.2,7.8,21.1,17.1,5.7,21.2,14.7 
18,12.3,4.4,20.8,12.2,8.5,5.3,6.3,19.8,17.8,7.8,24.9,12.1 
19,6.6,12.9,22.6,9.5,12.1,6.8,6.8,27.2,20.0,11.0,20.7,25.8 
20,10.9,13.0,11.2,7.9,6.8,9.3,7.8,23.3,22.8,17.2,12.5,34.3 
21,13.0,17.4,4.7,4.4,5.0,9.8,7.6,17.5,14.0,26.6,10.2,51.0 
22,14.4,12.8,6.6,,4.7,8.0,6.4,12.0,7.3,32.6,14.3,51.3 
23,5.7,29.5,9.3,,6.1,6.8,10.8,10.7,12.3,28.1,14.1,33.9 
24,6.7,32.4,10.1,,4.3,5.0,14.0,11.1,18.5,8.1,19.8,8.2 
25,14.3,26.4,9.7,,5.4,8.9,18.8,12.1,17.3,9.2,31.8,14.0 
26,17.5,26.5,9.2,7.3,7.0,12.6,18.4,12.3,17.8,14.7,17.4,15.7 
27,28.0,14.4,8.7,6.2,8.9,12.7,21.9,12.9,19.5,19.8,5.0,15.3 
28,37.0,10.8,4.4,11.1,10.2,11.0,16.3,15.2,22.2,20.0,7.7,24.6 
29,40.3,15.5,5.8,12.4,9.9,12.7,16.2,16.2,13.6,20.4,9.8,42.1 
30,20.4,,7.9,10.2,11.6,12.3,11.3,10.1,14.6,12.5,23.1,41.9 
31,3.4,,10.9,,11.0,,13.7,7.3,,8.5,,12.5
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:52:04
  
