dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,10.6,10.7,-1.0,0.1,2.6,0.2,5.3,8.3,2.6,3.3,4.0,8.8 
2,20.8,,2.7,1.7,5.5,-1.1,9.3,10.4,5.8,-0.3,-1.9,6.8 
3,21.8,,0.2,4.5,6.0,-1.8,7.0,10.2,2.0,0.0,0.0,16.8 
4,14.7,,2.8,3.5,6.4,0.9,9.1,4.0,3.1,2.7,-0.1,3.8 
5,13.4,,2.0,2.8,6.1,-0.2,9.8,4.1,0.7,5.9,0.8,7.9 
6,12.9,3.7,1.0,1.2,0.3,2.6,4.3,39.0,0.7,8.8,1.7,3.5 
7,7.3,3.0,3.6,1.4,-0.2,2.7,5.4,8.0,4.1,8.5,4.2,0.5 
8,8.7,2.5,4.6,0.8,3.2,4.0,4.3,8.8,4.7,9.9,8.0,8.5 
9,19.5,1.2,4.4,0.2,4.3,4.7,5.7,14.8,,5.9,2.3,1.7 
10,16.0,0.5,8.8,2.1,6.5,2.3,,59.3,,4.9,3.0,1.5 
11,14.7,2.0,9.0,1.6,,2.7,,4.4,,0.0,5.6,1.5 
12,7.6,2.5,2.2,1.6,,0.2,,0.2,,0.4,4.3,4.5 
13,1.3,3.0,2.0,3.1,,10.7,,1.4,,0.9,4.2,-0.3 
14,12.6,2.5,7.5,1.3,,9.7,,5.8,,2.0,11.8,-0.9 
15,10.2,0.2,5.8,-1.2,,12.3,4.9,44.0,,4.3,3.5,-2.0 
16,10.1,0.7,2.2,,,8.6,4.3,24.7,,4.3,-0.1,7.1 
17,12.1,2.8,2.0,0.4,,7.6,2.7,19.3,,1.8,3.5,19.6 
18,17.7,7.1,1.0,1.8,,7.8,4.5,19.9,,2.9,7.7,18.1 
19,3.9,10.9,1.3,2.3,,1.6,2.7,13.7,,-0.1,10.5,5.0 
20,15.5,4.0,6.4,4.9,,2.5,3.9,7.5,,-1.5,0.9,2.5 
21,8.2,-0.4,7.0,6.5,,3.7,5.6,11.0,,-1.4,1.4,0.9 
22,16.9,-1.8,2.2,4.5,2.3,1.9,5.0,10.2,,0.9,1.6,-0.3 
23,4.4,0.0,2.1,2.1,3.3,0.8,9.6,7.4,,1.4,6.7,-1.7 
24,4.8,0.7,1.4,-0.5,1.8,3.7,7.2,3.1,,5.8,2.7,1.4 
25,13.2,2.9,,-1.3,5.0,5.2,4.6,2.9,,8.5,1.3,1.0 
26,16.4,-1.1,,-1.5,2.7,8.5,1.8,3.4,,1.2,-0.1,0.6 
27,21.5,-0.6,,-1.0,2.5,6.9,0.3,2.5,,-0.1,-0.8,5.1 
28,8.3,-0.9,,0.8,4.7,1.8,-1.8,2.0,,3.5,0.4,-0.8 
29,2.4,,,-0.4,3.7,1.7,1.4,-0.3,,0.3,1.7,2.5 
30,-0.8,,,3.6,3.6,0.9,5.6,0.1,,-1.1,2.5,8.7 
31,-2.0,,1.5,,1.6,,11.2,3.5,,10.7,,-1.2
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:48:44
  
