dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,,1.0,,,,3.1,3.8,,,,, 
2,5.2,,,2.7,4.3,,,,,,, 
3,,,1.7,,,,,,,,, 
4,,,,,,,,,,,2.1,3.3 
5,,,,,,,,,11.6,2.3,, 
7,,1.9,,,,4.2,1.4,,,,, 
8,2.0,,,4.3,2.1,,,71.8,,,, 
9,,,2.6,,,,,,,,, 
10,,,,,,,,,,,157.9,9.1 
11,,,,,,,,,4.0,3.6,, 
12,,,,,,,,34.3,,,, 
13,,1.6,,,,3.6,,,,,, 
14,2.9,,,4.5,2.8,,,,,,, 
15,,,1.6,,,,,,,,, 
16,,,,,,,,,,,39.4,1.8 
17,,,,,,,,,3.4,5.4,, 
18,,,,,,,,31.9,,,, 
19,,1.0,,,,4.7,4.8,,,,, 
20,2.0,,,3.4,3.3,,,,,,, 
21,,,0.5,,,,,,,,, 
22,,,,,,,,,,,1.1,5.9 
23,,,,,,,,,2.8,5.2,, 
24,,,,,,,,20.6,,,, 
25,,2.7,,,,3.3,5.8,,,,, 
26,2.0,,,6.5,1.2,,,,,,, 
27,,,1.7,,,,,,,,, 
28,,,,,,,,,,,3.2,2.5 
29,,,,,,,,,3.0,2.9,, 
30,,,,,,,,10.8,,,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:53:16
  
