dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,23.2,16.8,21.8,5.0,8.0,2.0,1.6,50.4,11.3,11.4,,5.3 
2,22.2,15.7,9.0,5.5,9.5,,,24.1,19.1,10.3,,14.5 
3,27.3,17.3,15.0,9.7,10.2,,,,25.3,7.6,,16.5 
4,8.9,18.2,13.7,13.2,,1.5,19.8,,26.0,5.3,,7.8 
5,17.9,14.1,14.0,21.7,10.9,,,,14.8,6.7,,13.9 
6,14.6,14.1,15.5,9.2,6.5,,,13.6,26.5,5.2,,22.7 
7,20.3,12.3,13.2,6.9,5.7,4.6,1.6,25.5,39.3,6.8,,25.2 
8,15.9,11.8,12.5,6.3,5.6,,,134.0,16.8,5.5,,22.3 
9,9.6,14.5,8.8,10.1,4.3,,,119.1,11.2,6.0,,12.9 
10,14.6,14.5,9.2,10.6,5.1,1.0,1.0,28.0,5.4,8.7,,13.1 
11,24.8,7.8,8.3,9.0,6.1,,,5.3,9.3,8.9,,5.1 
12,17.1,11.6,10.8,6.9,4.8,,,40.3,11.0,7.3,,10.3 
13,14.0,16.1,5.4,9.6,6.6,2.8,4.5,65.5,7.8,9.3,,17.1 
14,21.1,14.7,4.6,9.0,,,,59.4,7.8,8.1,,22.0 
15,34.4,16.0,16.7,9.0,,,,130.7,5.5,7.8,,22.8 
16,22.4,16.7,7.8,7.1,,2.6,5.0,56.9,4.5,8.1,45.5,21.0 
17,16.3,10.5,7.9,8.4,2.0,,,39.5,,8.9,45.7,6.5 
18,12.1,2.9,11.4,9.8,,,,65.1,,,17.7,11.8 
19,10.0,8.4,8.7,10.4,,3.2,8.7,43.0,,15.3,19.4,8.0 
20,16.1,19.9,11.0,7.6,2.8,,,46.3,,20.7,24.1,11.3 
21,30.5,20.4,10.7,7.3,,,,36.6,11.3,9.8,33.7,6.8 
22,27.5,3.8,8.9,9.1,,1.6,9.0,22.5,7.9,11.6,12.3,5.3 
23,15.2,11.9,10.9,9.5,5.5,,,22.5,6.4,15.3,8.5,14.5 
24,20.0,11.3,7.4,11.0,,,,38.3,8.7,11.8,9.4,9.1 
25,20.7,15.4,6.9,8.4,,1.5,1.5,37.3,9.5,9.1,14.3, 
26,0.4,,11.7,9.5,0.9,,,27.8,16.2,8.3,18.2, 
27,,15.9,10.9,8.4,,,,26.3,22.3,8.3,17.6, 
28,,24.7,8.3,6.8,,2.5,11.3,25.1,18.0,7.9,9.4,17.2 
29,0.8,,7.5,5.7,3.1,,,11.3,12.0,,7.1,16.9 
30,18.0,,12.2,5.7,,,,10.6,10.3,,11.7,7.5 
31,22.5,,10.5,,,,45.6,10.3,,,,15.3
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:53:34
  
