dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,15.4,10.7,9.1,17.2,6.7,10.0,12.4,14.7,15.9,11.8,18.7, 
2,9.7,7.7,12.7,16.5,10.1,9.0,17.6,13.6,15.7,15.1,12.5, 
3,16.0,7.6,5.1,6.0,13.5,8.2,19.5,12.8,16.4,15.8,22.6, 
4,20.2,6.1,5.8,8.0,13.5,9.7,19.5,10.6,16.1,18.3,29.6, 
5,20.2,6.2,9.9,5.5,10.3,15.1,15.2,11.5,16.5,16.1,25.1, 
6,8.6,6.7,9.5,3.9,5.2,13.6,13.7,14.0,13.5,17.7,22.2, 
7,10.5,9.2,6.8,10.3,3.6,11.3,14.4,13.9,15.8,19.6,15.1, 
8,12.3,11.9,5.0,16.7,0.8,15.2,12.6,12.8,9.6,23.1,25.6, 
9,16.9,14.3,7.0,16.8,4.3,15.3,15.2,14.2,17.4,18.8,13.5, 
10,12.7,7.4,5.7,12.8,4.1,17.7,13.2,12.5,13.5,18.5,26.3, 
11,25.8,8.1,10.8,15.1,4.7,16.6,13.3,10.1,13.7,15.5,25.9, 
12,15.4,14.8,9.4,15.8,8.2,15.3,15.1,11.5,17.4,12.1,31.2, 
13,12.9,13.0,15.3,14.0,12.0,13.6,16.3,13.3,23.3,16.2,17.2, 
14,14.5,4.3,7.5,14.4,9.1,10.4,17.8,11.7,23.5,12.0,25.5, 
15,10.5,7.6,5.7,14.7,8.8,9.7,21.9,12.4,16.6,18.2,17.8, 
16,5.3,4.5,10.8,6.2,7.9,9.9,13.8,15.0,13.4,23.7,22.4, 
17,12.9,6.7,11.3,9.1,7.7,9.0,18.3,13.2,10.8,21.1,12.2, 
18,7.7,6.2,18.5,16.0,7.6,9.3,13.7,8.5,12.3,19.2,, 
19,10.9,9.2,22.8,14.5,6.5,8.0,9.1,9.2,15.8,17.0,, 
20,16.5,12.1,9.8,7.7,4.7,8.4,8.1,10.3,14.0,18.0,, 
21,10.3,5.0,5.7,8.6,8.2,5.2,10.1,20.4,13.7,16.9,, 
22,11.5,9.3,6.0,10.5,7.0,5.7,10.4,15.8,17.2,16.6,, 
23,12.6,11.1,8.0,16.5,8.4,8.3,14.0,16.0,15.8,23.0,, 
24,10.7,17.0,9.5,16.9,11.9,8.8,17.9,11.6,15.8,15.9,, 
25,11.5,14.9,12.9,14.3,7.3,9.9,16.7,14.8,17.0,14.6,, 
26,11.1,20.2,19.1,9.6,7.3,9.4,18.2,18.2,9.1,18.6,, 
27,13.2,16.2,9.9,8.1,5.1,8.8,15.2,13.5,7.2,22.2,, 
28,19.3,15.0,7.3,8.7,8.7,10.7,12.7,12.7,5.0,14.3,, 
29,18.2,,8.8,5.0,13.5,16.1,15.6,13.1,8.2,19.9,, 
30,18.8,,16.8,4.3,16.2,13.8,19.2,16.3,8.9,23.6,, 
31,15.3,,16.9,,14.2,,15.2,13.5,,34.3,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 23:45:23
  
