dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,39.0,19.9,5.9,2.4,7.6,3.9,8.8,14.1,9.1,9.2,5.4,23.5 
2,36.1,17.4,8.7,3.2,10.0,4.8,8.9,23.0,7.0,5.5,5.8,25.9 
3,31.0,14.0,7.9,7.3,9.9,5.9,8.3,14.3,8.3,9.5,7.4,22.8 
4,26.4,30.6,6.3,8.3,10.8,5.8,8.1,9.7,10.0,8.4,11.9,12.3 
5,26.3,20.0,9.2,5.3,10.4,4.0,8.6,12.2,5.9,10.2,13.2,20.2 
6,28.0,9.0,8.3,1.5,6.6,7.0,7.3,22.0,6.1,11.6,13.3,11.2 
7,31.5,9.1,8.2,3.5,5.5,8.0,6.0,13.2,10.6,13.7,15.4,9.1 
8,30.0,7.9,9.6,6.4,6.3,8.7,6.4,15.3,11.3,14.3,12.1,14.3 
9,30.4,12.0,9.2,5.2,9.9,8.1,6.1,14.1,9.0,13.7,9.8,6.9 
10,37.9,9.8,14.3,3.9,9.2,6.5,6.9,18.7,6.9,9.3,10.4,10.2 
11,25.9,12.8,11.0,5.7,7.6,6.3,7.7,8.3,8.6,8.4,26.1,6.0 
12,16.5,15.4,3.1,5.9,5.9,6.7,4.9,5.3,13.0,8.3,23.4,11.9 
13,8.3,13.3,4.4,5.3,5.4,11.3,6.9,6.7,44.0,8.5,22.7,5.3 
14,26.9,9.5,6.9,2.3,5.9,16.0,7.6,4.7,58.4,11.0,22.7,15.5 
15,21.9,9.1,5.4,1.3,6.9,15.1,9.6,9.8,11.0,11.6,8.5,13.9 
16,17.1,6.1,4.4,3.2,7.2,13.3,10.2,13.6,9.1,9.3,13.1,23.0 
17,19.8,8.8,4.2,5.6,6.7,11.8,8.1,13.9,5.0,6.6,20.4,23.8 
18,31.5,14.9,2.7,7.9,6.1,10.5,7.0,30.3,5.0,7.9,28.8,17.3 
19,18.7,16.8,7.0,7.3,6.4,7.3,6.0,18.3,7.9,4.9,26.3,14.7 
20,13.0,11.3,7.8,9.7,7.7,6.2,8.3,12.9,7.2,3.3,17.5,14.5 
21,16.5,14.4,5.6,9.6,5.8,6.8,10.0,19.9,8.7,4.7,19.3,7.5 
22,24.4,4.6,3.4,10.1,8.2,6.9,7.9,14.0,7.8,8.9,24.0,7.1 
23,22.3,6.6,4.2,10.4,10.0,6.7,15.3,10.7,10.2,11.2,34.6,5.4 
24,29.8,11.1,7.0,6.2,8.8,10.5,12.9,11.0,13.9,10.5,15.5,12.9 
25,18.9,17.2,2.3,4.6,6.6,11.4,5.5,14.6,7.8,8.6,16.3,18.0 
26,23.9,11.5,4.6,4.2,5.8,14.3,8.3,12.9,6.4,8.2,13.5,22.5 
27,21.6,5.8,6.1,2.6,7.3,9.7,6.1,12.5,7.1,9.8,9.8,21.5 
28,20.7,7.8,2.6,4.5,6.6,6.2,4.8,6.6,6.7,13.0,19.1,9.2 
29,14.3,,3.5,7.0,9.0,5.8,8.6,4.3,8.8,6.4,22.2,14.1 
30,8.7,,7.6,7.0,9.0,6.8,12.8,4.3,15.5,5.2,18.8,13.5 
31,7.3,,4.9,,6.7,,14.0,7.1,,9.2,,13.5
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 17:53:44
  
