dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,8.5,6.4,4.6,7.1,12.3,4.6,6.0,8.9,9.2,2.8,2.6,5.4 
2,7.7,5.9,6.3,6.7,11.3,4.0,5.2,9.9,7.2,5.5,2.9,7.3 
3,8.6,9.5,5.0,10.0,9.7,5.3,5.7,6.1,6.8,8.2,4.3,4.3 
4,9.6,8.7,7.4,11.0,9.1,7.3,4.0,4.7,6.9,6.5,4.3,3.8 
5,7.8,9.3,6.3,5.3,9.0,6.0,4.0,6.4,6.5,5.1,3.9,5.7 
6,7.9,6.2,5.9,4.5,10.6,4.4,4.1,9.6,6.7,5.6,4.2,4.9 
7,3.3,3.9,6.8,5.1,10.1,3.8,5.7,10.5,10.0,8.5,6.3,3.6 
8,5.3,4.4,8.8,3.6,10.0,5.7,6.3,9.4,7.2,9.5,5.0,6.0 
9,6.9,7.2,8.5,5.5,8.5,5.4,4.7,5.0,9.8,9.2,3.0,4.3 
10,6.9,5.3,9.2,4.9,8.0,7.0,4.0,5.8,8.6,5.1,4.0,5.6 
11,7.5,4.6,8.8,4.3,8.3,11.8,4.4,4.0,8.1,3.4,4.1,4.9 
12,7.0,4.5,5.7,5.8,7.9,9.6,4.5,5.2,10.2,5.7,4.7,6.5 
13,7.1,5.4,6.0,8.0,5.3,9.4,5.4,5.2,8.0,8.3,6.0,6.4 
14,12.9,6.7,4.4,9.2,3.5,13.4,4.4,5.5,6.8,7.9,6.7,7.1 
15,5.1,6.3,5.3,6.3,4.8,13.0,5.8,17.0,7.0,7.1,5.4,5.3 
16,4.9,6.3,4.7,7.3,5.9,12.6,7.0,23.1,6.2,6.8,5.8,5.1 
17,5.8,7.0,5.6,8.4,5.5,11.1,5.6,22.2,7.4,4.0,5.2,4.7 
18,7.3,8.2,6.8,10.3,5.9,11.5,6.5,21.5,5.9,3.4,4.7,5.7 
19,5.8,10.3,7.8,9.5,6.1,8.6,7.8,14.6,7.2,1.4,6.6,6.7 
20,6.9,10.2,6.3,8.9,6.7,6.7,7.9,16.6,43.2,3.2,6.0,5.8 
21,6.3,10.0,5.7,9.1,4.0,7.9,7.2,13.8,13.3,4.8,8.1,2.5 
22,7.7,7.7,4.6,8.9,22.7,7.5,10.2,8.3,9.9,7.8,6.8,4.2 
23,5.5,5.3,5.5,9.5,6.8,9.0,9.1,10.4,8.3,7.8,6.6,7.4 
24,9.4,5.2,5.7,7.1,5.9,9.5,5.9,13.3,6.0,6.2,6.7,9.4 
25,3.7,5.7,6.8,4.8,3.0,9.2,5.0,13.4,6.7,7.0,5.0,6.5 
26,5.8,7.8,5.9,5.3,2.5,9.1,6.3,11.2,6.5,5.0,7.8,6.2 
27,5.6,5.2,6.1,5.7,4.5,7.2,10.2,10.4,8.0,7.5,7.3,4.0 
28,5.3,6.3,6.6,8.4,4.6,4.3,11.0,5.8,9.9,4.0,8.8,5.7 
29,6.8,,8.9,10.6,4.7,4.8,10.3,4.8,7.8,5.3,7.5,6.0 
30,8.6,,9.5,10.7,5.8,5.8,10.9,5.8,6.0,5.8,5.8,6.5 
31,6.8,,7.2,,6.3,,7.3,7.3,,5.6,,16.6
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 19:09:51
  
