dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,,30.9,8.3,1.3,7.3,2.2,12.6,12.4,12.7,12.0,8.1,26.1 
2,,40.1,5.8,3.3,7.5,3.1,13.0,11.8,10.8,11.3,4.6,35.5 
3,,49.0,9.1,6.4,7.9,2.8,11.5,10.9,6.8,16.4,6.4,33.5 
4,,47.3,11.8,7.0,7.9,5.3,14.4,9.8,9.2,11.1,9.2,13.5 
5,,33.0,12.3,2.8,8.1,5.3,10.4,12.6,10.0,15.2,18.6,25.9 
6,44.7,9.4,12.3,3.4,9.3,4.3,10.9,19.1,11.5,15.8,22.1,27.5 
7,,9.4,15.9,1.6,6.0,4.7,10.1,16.5,14.7,18.0,31.4,24.8 
8,,8.8,14.0,3.5,6.1,6.4,7.8,18.1,14.5,19.9,22.0,26.1 
9,,5.2,16.0,3.8,10.0,7.5,6.7,10.3,17.1,13.7,9.5,26.8 
10,61.0,5.2,20.0,3.7,7.4,3.8,5.8,6.5,12.3,10.2,11.5,38.9 
11,52.9,15.7,9.2,1.2,4.6,7.6,3.9,5.4,13.5,7.3,22.5,13.0 
12,37.5,25.8,4.9,5.0,5.3,,4.3,6.3,14.7,13.3,26.4,15.8 
13,32.5,27.7,10.0,7.3,4.5,,5.4,8.5,36.8,16.5,35.5,16.3 
14,30.8,21.8,15.6,1.7,3.7,,7.6,7.4,19.6,16.3,48.1,6.7 
15,19.2,16.8,5.6,0.6,6.2,,9.1,26.8,10.0,13.6,19.2,13.0 
16,16.9,20.2,2.0,5.0,4.9,17.0,13.3,36.8,7.9,19.9,6.7,29.5 
17,23.2,25.0,0.6,6.8,2.3,14.8,10.3,31.5,11.0,8.0,21.0,37.7 
18,30.5,16.4,1.5,9.2,7.4,10.8,11.5,30.0,10.7,7.4,25.6,36.7 
19,18.8,20.2,7.1,9.0,11.5,8.5,12.3,20.5,13.0,8.4,31.5,25.3 
20,12.8,21.7,8.9,7.6,7.3,8.7,10.8,18.6,16.7,9.6,40.0,13.9 
21,9.0,21.3,3.4,7.9,3.8,10.5,11.3,19.1,13.9,13.6,50.1,12.8 
22,26.0,15.2,2.1,9.4,4.7,11.4,9.0,17.5,12.5,15.4,51.5,5.9 
23,27.3,10.0,3.2,10.9,6.0,12.2,12.3,14.5,13.4,22.4,43.8,9.1 
24,28.9,14.0,2.5,6.7,7.7,12.6,9.3,13.8,14.5,25.3,12.2,13.7 
25,19.0,22.5,5.4,2.1,3.7,15.6,6.4,15.8,13.7,15.3,17.8,16.1 
26,14.7,20.5,7.1,3.2,2.8,14.5,9.7,15.1,7.6,13.6,27.9,20.9 
27,19.5,10.0,9.4,7.7,5.2,12.4,12.1,17.3,8.5,15.2,11.7,30.1 
28,33.9,7.6,4.3,9.0,3.6,8.5,12.8,11.5,14.7,13.0,17.8,21.0 
29,25.8,,5.0,5.4,3.4,9.8,12.0,5.9,17.0,8.7,24.0,19.1 
30,25.6,,8.5,8.7,7.4,13.0,16.2,8.5,13.1,14.1,24.7,26.8 
31,28.4,,4.7,,5.4,,13.3,11.4,,30.0,,33.1
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:40:34
  
