dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,26.7,5.2,10.4,10.3,7.7,11.0,18.5,9.5,9.5,9.4,5.4,8.2 
2,18.6,9.4,8.4,11.5,10.6,11.7,12.3,8.8,11.6,6.1,8.5,4.8 
3,20.8,11.5,8.9,9.0,9.5,10.4,7.9,14.7,13.2,7.0,13.7,29.3 
4,20.2,8.6,10.8,7.6,9.3,11.0,9.8,13.0,12.4,8.4,20.2,35.5 
5,9.6,14.6,7.9,8.1,8.1,8.9,8.8,9.9,13.4,7.8,19.8,37.0 
6,5.5,16.0,7.3,12.7,10.7,6.5,13.1,12.1,21.8,6.7,13.4,30.3 
7,8.9,17.3,5.4,11.8,8.8,9.1,9.8,18.3,24.3,8.7,12.3,18.3 
8,17.8,20.3,8.3,13.3,8.0,9.2,5.9,10.6,16.5,12.8,14.5,13.2 
9,15.2,13.7,11.3,5.8,12.0,7.9,6.3,11.8,17.1,9.5,16.0,17.5 
10,13.5,16.6,16.0,7.8,13.8,7.9,6.0,10.3,12.4,9.5,17.3,9.7 
11,11.4,22.0,9.7,10.6,12.8,6.7,8.1,9.6,11.1,11.9,31.8,10.2 
12,18.6,22.1,3.8,11.3,14.2,12.2,8.8,12.2,12.9,12.2,11.6,17.0 
13,14.6,16.7,4.5,8.2,10.1,11.7,9.2,10.8,10.8,7.2,22.3,19.6 
14,7.3,13.6,4.0,7.7,5.9,6.1,10.4,8.3,13.1,9.2,22.6,25.9 
15,9.3,14.0,6.9,3.3,5.6,6.9,10.5,9.9,15.0,9.2,10.1,11.4 
16,9.4,23.2,9.3,4.8,6.6,6.8,10.5,10.0,14.3,6.2,8.1,13.5 
17,14.1,20.9,12.3,10.6,8.1,5.3,10.4,11.1,13.1,9.4,17.4,32.2 
18,6.0,6.4,11.2,12.6,9.8,6.4,7.0,12.5,12.3,9.0,26.0,57.6 
19,6.2,8.2,6.5,9.4,11.4,5.7,6.3,15.4,11.2,10.5,14.6,36.0 
20,7.0,8.5,6.2,5.7,5.1,6.4,7.9,13.3,11.2,14.6,15.4,40.6 
21,11.4,19.5,5.0,6.7,6.2,8.7,6.8,11.9,10.0,14.8,14.9,28.7 
22,11.2,9.7,3.4,5.0,5.7,13.0,8.5,9.3,6.9,12.1,11.7,37.8 
23,4.5,13.6,5.4,4.5,5.0,9.1,9.0,8.9,8.3,9.3,13.1,28.2 
24,6.5,33.1,8.3,5.7,6.5,7.2,12.4,10.8,9.6,9.1,28.2,25.9 
25,9.8,20.0,7.3,4.4,8.8,7.0,11.6,11.8,11.1,9.0,28.6,21.7 
26,9.7,17.3,6.3,6.8,10.7,11.4,12.1,9.4,10.0,9.5,15.6,20.8 
27,13.3,7.8,7.3,7.7,14.6,10.6,11.3,12.6,11.0,7.8,8.2,35.7 
28,21.5,12.7,4.5,6.4,10.6,12.4,10.5,12.2,9.7,7.3,4.4,33.9 
29,31.0,8.5,3.8,9.4,16.1,13.7,7.5,10.5,13.7,12.9,16.9,31.7 
30,3.4,,7.3,4.9,17.3,21.6,6.9,8.0,11.8,7.5,20.2,40.9 
31,3.2,,9.7,,12.2,,11.8,7.2,,6.4,,23.3
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 22:45:51
  
