dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,13.9,14.9,4.7,7.8,15.1,0.8,1.2,3.3,7.7,,-2.6,9.7 
2,22.7,26.7,7.7,8.5,10.9,2.5,-0.1,3.1,2.0,5.7,,20.3 
3,28.0,16.4,7.9,12.3,6.3,7.1,-0.8,,5.9,10.0,,14.3 
4,28.8,23.0,8.7,6.7,7.7,8.5,-3.0,1.3,5.8,8.4,,8.8 
5,20.6,8.2,8.7,6.0,11.1,7.6,-2.1,-0.8,5.6,6.1,,12.5 
6,30.5,3.7,10.5,3.5,12.5,1.3,1.5,7.2,4.5,5.8,,6.3 
7,22.0,6.2,10.7,2.5,13.4,-1.7,0.0,5.2,6.0,10.0,8.3,11.8 
8,34.4,4.2,11.7,4.3,14.3,1.7,-0.2,0.7,8.9,9.3,5.3,12.9 
9,25.9,10.3,12.9,5.0,6.0,0.0,3.0,-0.9,10.1,2.3,4.0,6.0 
10,14.5,7.0,16.4,4.8,6.0,0.9,3.0,-2.2,4.4,-1.2,6.5,6.9 
11,13.6,8.7,9.8,5.2,9.5,4.0,-1.8,0.2,3.4,4.8,10.2,7.6 
12,11.9,9.1,6.1,5.4,5.7,7.9,0.4,-2.3,4.0,8.7,9.5,7.2 
13,9.3,11.9,8.9,4.0,3.5,7.3,0.8,-3.5,2.1,10.1,13.6,3.9 
14,26.5,13.3,9.8,5.3,3.1,13.6,1.2,1.3,1.8,6.0,19.4,5.7 
15,35.5,11.0,4.4,5.0,5.0,10.7,4.2,16.0,4.3,4.5,4.5,4.1 
16,32.3,12.2,7.4,3.8,5.6,11.0,2.4,25.8,1.0,1.3,3.0,12.3 
17,15.0,11.3,5.2,9.8,2.0,8.6,2.7,19.5,2.7,-0.3,4.5,11.1 
18,15.6,9.3,7.1,9.8,3.8,7.5,1.8,16.8,6.2,-1.2,10.0,8.1 
19,11.0,11.5,12.3,6.8,5.4,4.3,-0.2,9.8,7.8,-1.2,10.0,4.1 
20,14.2,13.5,7.3,8.1,3.2,3.3,3.4,7.0,7.8,4.9,7.8,3.9 
21,12.4,10.3,4.8,5.2,1.7,6.4,1.4,5.8,10.8,6.2,14.0,0.2 
22,17.9,6.0,5.6,8.3,2.5,5.0,6.6,3.7,8.6,9.8,15.4,3.9 
23,20.5,4.4,6.8,14.1,7.0,8.6,6.1,6.7,6.4,9.4,9.4,8.2 
24,20.5,6.2,6.5,5.3,7.9,8.3,3.0,10.9,2.9,11.1,6.0,5.0 
25,20.0,9.8,7.1,4.0,2.0,8.7,0.0,12.9,4.8,2.9,6.3,4.2 
26,18.3,11.6,9.3,3.5,1.8,6.6,3.8,9.3,3.3,4.8,5.1,6.4 
27,10.2,3.6,3.2,5.5,2.9,2.8,7.3,4.6,10.0,2.6,5.8,12.0 
28,31.4,4.1,7.8,6.1,1.7,-2.5,10.0,2.5,5.8,0.3,5.4,12.3 
29,12.8,,10.9,13.1,2.8,1.1,3.6,-3.6,5.2,4.4,7.0,10.2 
30,11.2,,11.0,10.6,4.0,1.7,3.5,1.2,,8.1,14.1,14.2 
31,8.1,,6.6,,5.3,,3.6,7.3,,3.6,,11.3
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:51:52
  
