dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,84.3,17.8,8.9,7.7,9.5,20.5,19.3,16.2,13.8,11.7,81.6,12.6 
2,76.7,11.3,4.9,5.0,14.9,32.6,12.2,13.3,14.0,14.6,13.4,6.5 
3,78.1,12.2,10.3,11.0,8.9,18.2,10.7,10.6,13.6,12.3,21.7,8.7 
4,73.1,15.5,18.1,7.7,9.0,18.8,27.6,12.3,17.5,13.9,39.3,11.4 
5,74.5,24.5,27.8,11.3,10.1,19.7,15.4,12.7,15.4,16.2,66.4,22.1 
6,80.5,18.4,25.4,12.4,11.9,29.6,12.0,23.0,14.0,14.7,76.3,28.5 
7,70.4,12.8,11.9,14.5,8.3,15.6,18.3,21.0,14.4,17.1,93.1,31.0 
8,61.1,9.9,15.3,17.6,10.5,16.9,16.0,22.0,13.3,17.7,107.2,48.1 
9,45.1,8.4,14.4,12.5,33.6,15.0,23.9,15.8,11.6,13.5,101.9,45.9 
10,26.0,12.4,28.8,14.5,36.5,79.9,36.7,12.5,15.8,10.3,90.7,45.0 
11,27.1,10.2,13.3,19.3,9.0,74.0,11.4,12.5,18.1,13.5,30.7,31.1 
12,27.6,19.9,8.5,28.6,7.0,18.9,14.1,14.5,23.6,14.0,26.5,6.8 
13,25.3,31.8,11.6,16.0,8.4,18.5,19.0,10.2,18.2,15.5,24.6,13.2 
14,36.5,28.5,9.5,14.5,11.1,18.1,13.3,9.9,19.5,44.5,26.1,26.0 
15,50.9,39.6,17.1,13.0,13.5,21.0,13.7,11.9,19.0,23.5,19.0,12.4 
16,54.6,30.9,15.3,13.2,11.8,41.7,22.5,8.3,15.5,15.3,10.8,25.5 
17,64.4,16.8,20.7,13.1,17.5,12.3,14.0,10.8,16.4,12.8,17.8,9.2 
18,59.1,14.7,8.5,12.8,9.2,14.2,12.2,13.4,9.4,12.3,21.0,10.7 
19,66.4,19.5,12.9,13.1,8.7,16.1,14.2,16.2,28.8,15.0,24.9,16.8 
20,63.2,11.9,17.8,12.2,9.1,29.8,13.5,11.0,19.4,13.6,14.0,9.0 
21,81.3,16.7,16.3,18.3,7.6,13.6,11.6,13.5,14.5,12.0,14.7,11.2 
22,72.3,23.6,15.7,20.3,23.1,26.7,11.7,14.8,13.1,12.5,16.6,12.3 
23,49.7,20.7,15.8,13.6,12.1,14.2,9.4,7.7,17.3,17.8,14.0,17.5 
24,8.3,26.8,16.5,9.1,12.4,12.8,10.8,7.1,13.0,22.7,20.3,26.5 
25,23.3,21.0,18.0,10.2,12.9,27.3,21.1,9.5,11.4,13.5,29.4,22.6 
26,32.2,14.9,6.9,16.8,19.6,30.5,12.3,17.2,12.7,8.9,44.1,13.5 
27,38.7,6.3,7.0,17.5,18.4,25.5,16.8,13.8,9.4,7.8,53.5,18.9 
28,43.0,19.8,10.2,10.8,17.6,24.9,25.5,74.7,9.0,11.3,49.0,29.1 
29,40.8,,13.2,15.2,12.8,16.8,18.5,47.4,12.8,20.7,30.0,29.9 
30,23.8,,10.3,10.1,13.6,21.5,22.9,14.9,11.0,21.8,14.0,25.6 
31,12.0,,8.6,,13.9,,26.2,7.6,,15.2,,21.5
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:50:32
  
