dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,56.8,21.4,6.8,7.8,,9.8,10.2,6.9,8.7,8.0,8.6,6.5 
2,56.1,15.5,7.6,7.3,7.4,7.9,6.5,7.1,12.3,7.8,13.3,13.6 
3,48.8,14.5,8.0,9.2,3.1,6.9,9.1,10.0,11.2,10.9,18.0,10.0 
4,51.0,16.0,7.5,8.2,2.0,10.5,14.5,11.3,12.6,11.8,28.7,13.2 
5,51.0,24.2,13.4,9.8,2.2,11.8,7.5,12.8,13.3,13.2,47.6,12.7 
6,43.5,15.0,13.9,12.5,3.3,9.9,8.3,21.6,15.4,10.8,80.3,16.6 
7,47.7,12.6,12.5,12.9,7.1,11.6,8.0,17.8,13.8,9.5,63.4,21.7 
8,27.2,9.0,13.5,12.4,6.2,10.9,7.3,12.5,10.0,11.7,76.3,24.7 
9,21.8,8.9,10.2,15.5,2.3,14.3,9.1,11.2,10.3,7.6,68.8,31.6 
10,36.8,8.5,6.8,16.7,3.3,11.5,6.5,7.4,12.3,10.3,60.9,41.8 
11,30.0,12.4,9.3,15.8,2.5,6.5,4.0,8.0,14.5,11.8,30.0,26.3 
12,18.2,16.4,11.9,16.2,4.9,6.1,4.2,8.1,16.7,13.8,17.2,2.9 
13,25.2,16.6,9.7,15.3,7.1,4.0,5.7,5.4,14.7,13.2,36.4,11.2 
14,25.4,26.3,10.4,14.0,8.3,6.7,10.1,4.0,7.8,11.6,23.5,12.0 
15,31.8,29.8,19.0,15.4,7.7,6.1,8.2,6.7,8.8,10.5,16.2,7.9 
16,41.8,14.2,14.8,15.6,5.5,6.2,6.2,7.4,8.0,10.1,27.5,9.3 
17,50.0,10.5,9.3,13.0,5.8,4.8,3.5,5.5,8.8,7.0,28.5,5.2 
18,45.6,15.9,8.7,11.7,2.8,5.8,3.2,8.4,3.9,10.3,21.4,5.0 
19,56.8,11.9,10.9,12.0,2.8,3.8,5.1,8.0,7.9,10.2,14.5,5.4 
20,47.5,14.8,12.7,11.0,2.6,5.1,3.9,7.3,8.0,8.5,15.3,7.5 
21,41.0,18.0,14.6,15.5,7.3,4.0,2.7,7.6,5.8,6.0,17.8,13.9 
22,49.0,16.0,15.5,9.5,12.4,5.8,4.9,6.9,9.7,12.9,27.2,16.8 
23,55.9,17.0,14.9,9.4,7.0,7.3,2.0,5.8,12.0,10.6,18.6,8.5 
24,35.2,16.5,14.2,9.3,4.4,6.0,2.6,5.6,7.0,14.9,18.5,14.6 
25,36.4,22.1,11.5,8.3,6.5,2.8,6.7,6.0,2.8,11.6,22.0,7.9 
26,25.0,18.5,7.8,9.2,3.6,1.9,8.2,8.4,3.6,9.2,24.8,17.8 
27,27.4,9.3,9.9,8.6,4.7,1.5,6.7,11.4,4.0,8.3,28.7,15.2 
28,24.0,6.5,12.5,,5.0,2.2,7.2,10.1,2.9,11.3,37.8,16.9 
29,18.5,,11.4,,5.7,4.6,6.0,10.9,7.3,13.9,19.8,20.8 
30,13.7,,8.1,,7.1,8.4,14.0,5.7,5.9,19.9,10.4,24.9 
31,10.5,,8.9,,10.9,,11.4,3.9,,15.1,,14.1
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:58:48
  
