dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,19.8,6.2,11.1,9.2,3.6,8.6,11.9,,5.2,7.1,4.6, 
2,19.7,8.6,8.4,9.8,5.3,10.1,11.6,,6.1,5.4,5.8,8.0 
3,21.5,7.3,6.3,8.8,,9.3,7.3,,8.2,6.2,7.3,12.9 
4,14.8,11.5,5.4,7.5,,9.5,8.7,,10.4,5.1,6.3,18.4 
5,5.5,10.8,2.7,7.8,6.5,8.7,6.9,7.1,10.6,4.5,18.4, 
6,5.2,12.6,4.3,7.0,6.7,9.1,7.8,7.9,11.2,5.2,7.1, 
7,6.4,10.5,2.7,7.8,6.7,7.3,6.9,8.0,14.7,5.4,4.8,16.8 
8,6.2,8.2,5.9,7.7,4.8,6.4,5.3,6.5,15.4,5.4,7.5,10.5 
9,5.6,7.0,6.5,3.2,7.0,5.4,2.8,7.2,13.5,5.9,,9.5 
10,7.1,7.1,7.3,3.8,7.7,3.7,4.0,12.1,11.5,6.5,,8.3 
11,7.3,8.3,4.8,5.5,8.0,5.1,4.3,13.1,12.6,6.7,,9.4 
12,6.3,10.5,5.0,5.4,10.7,5.0,6.8,11.2,9.0,7.0,,11.9 
13,4.8,9.6,6.3,6.0,8.9,9.0,6.0,10.1,8.2,7.5,,17.0 
14,5.0,8.1,8.0,6.7,5.1,5.3,7.6,7.0,11.0,3.8,,15.0 
15,7.5,13.5,10.2,4.7,4.1,4.3,7.3,8.5,10.8,3.2,,9.8 
16,5.8,9.4,9.6,4.8,3.5,2.7,6.9,10.2,11.4,2.9,,11.1 
17,4.1,4.7,9.0,5.7,3.5,5.7,7.6,10.5,10.0,3.9,8.7,15.5 
18,2.7,4.6,10.3,6.5,4.1,2.8,4.5,13.8,7.9,4.5,10.8,17.7 
19,2.8,6.5,9.2,7.0,8.3,3.7,3.6,14.9,11.0,6.3,6.0,17.4 
20,4.2,7.3,7.0,6.3,6.5,4.8,5.3,15.7,11.1,7.8,6.8,16.0 
21,4.5,10.0,6.6,3.3,3.8,7.1,4.5,14.8,7.2,8.5,6.1,23.1 
22,3.7,9.3,6.8,2.7,5.8,7.0,5.2,9.3,5.5,7.4,9.3,27.6 
23,3.8,11.5,5.6,4.8,4.4,4.0,4.6,6.8,7.0,8.4,7.2,12.0 
24,5.4,13.6,7.0,4.6,4.4,3.5,7.3,5.1,6.0,6.5,10.7,9.7 
25,9.4,11.8,8.7,5.1,6.1,4.0,10.4,6.6,6.6,5.5,14.5,11.0 
26,11.5,11.8,9.1,5.7,7.2,6.7,10.0,6.8,7.9,4.2,10.3,16.5 
27,11.1,8.5,5.6,5.8,8.0,7.0,10.8,9.3,9.0,3.8,3.8,15.7 
28,13.8,12.9,7.4,4.0,8.1,6.7,9.9,10.7,9.5,,,21.8 
29,8.4,11.5,6.9,5.7,10.7,8.9,7.8,19.6,11.2,4.5,,17.5 
30,5.8,,7.0,1.9,8.8,10.4,4.0,5.9,8.6,3.4,,15.6 
31,3.7,,8.6,,10.4,,10.8,4.9,,3.2,,14.8
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 17:56:20
  
