dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,23.5,14.4,7.5,30.0,12.3,8.1,6.2,9.7,6.1,8.6,8.6,19.3 
2,17.3,13.7,8.1,26.5,13.4,14.2,6.5,16.5,5.5,14.0,5.3,16.0 
3,17.5,18.0,12.6,23.7,11.1,12.7,3.3,11.2,9.1,12.7,8.1,7.7 
4,20.5,16.8,13.0,36.0,10.4,9.4,4.0,6.7,10.3,7.0,11.9,6.3 
5,20.0,11.5,11.0,12.2,11.5,6.8,3.5,6.1,7.0,6.4,11.8,12.2 
6,14.0,9.3,13.9,11.4,13.0,7.0,5.6,9.6,9.1,6.2,14.7,11.0 
7,8.7,5.9,14.0,8.2,13.0,4.8,19.8,9.3,7.8,13.3,16.3,15.9 
8,9.2,5.3,16.2,13.4,14.3,5.2,8.8,10.2,7.5,15.1,6.8,11.2 
9,10.6,12.1,15.8,11.6,14.9,5.5,6.7,8.1,11.7,15.0,6.0,12.0 
10,10.3,7.0,18.1,11.8,12.1,7.1,3.8,4.4,8.0,9.0,6.6,8.1 
11,16.5,11.0,14.3,23.5,20.0,4.8,8.4,5.1,6.6,7.0,9.4,8.8 
12,23.7,9.4,9.5,21.6,23.4,5.1,13.6,9.6,8.7,10.3,14.3,12.3 
13,29.1,12.5,9.9,11.4,8.3,3.0,7.5,15.8,5.3,7.9,15.0,11.0 
14,17.3,15.1,13.8,16.0,5.0,7.3,16.6,12.5,5.0,6.0,12.8,8.9 
15,13.1,12.4,11.5,21.1,10.6,14.0,6.6,9.5,5.8,7.0,10.8,10.0 
16,11.0,15.0,11.4,11.5,9.7,12.5,8.3,14.3,16.7,6.2,8.3,17.7 
17,9.5,11.8,17.3,10.9,6.9,11.0,7.4,15.5,21.0,5.8,9.9,19.8 
18,10.4,17.1,29.5,13.8,10.6,8.7,8.3,12.1,16.5,14.3,9.9,13.3 
19,14.2,21.5,14.9,12.3,12.3,23.3,7.7,16.1,15.9,10.4,12.0,10.2 
20,9.4,24.1,14.3,10.7,5.8,9.7,8.2,19.1,13.4,12.9,14.9,10.4 
21,11.0,17.2,9.8,9.0,4.0,8.6,7.4,15.6,12.1,8.6,14.8,5.3 
22,11.9,8.1,8.8,8.2,4.5,16.8,6.0,7.6,9.9,8.5,11.5,5.3 
23,15.5,8.9,24.6,11.0,15.6,18.4,8.5,7.4,6.5,9.7,11.0,9.0 
24,15.1,12.1,23.3,17.3,13.5,13.2,9.2,13.4,8.3,11.2,8.5,9.0 
25,9.8,18.8,19.4,8.8,4.5,11.8,13.3,15.5,7.9,11.3,9.6,10.2 
26,10.3,18.3,14.3,21.3,4.6,6.7,8.5,11.0,7.1,10.6,11.1,13.4 
27,7.3,15.5,10.5,10.6,9.8,7.6,11.0,10.4,7.3,8.8,18.1,14.3 
28,12.3,7.1,12.9,10.1,7.0,8.5,12.3,7.4,7.5,15.0,16.1,10.8 
29,15.1,,19.5,14.1,5.0,6.6,8.0,18.2,10.1,16.1,18.3,13.4 
30,19.0,,12.8,16.7,7.0,6.2,10.3,28.4,21.8,12.8,14.6,15.6 
31,15.2,,30.4,,5.3,,9.3,12.5,,13.3,,27.0
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 00:20:33
  
