dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,24.5,,2.7,6.9,11.0,7.5,5.5,7.5,7.3,5.7,7.7,3.4 
2,22.5,6.5,1.0,6.6,9.9,7.6,6.5,6.1,11.7,7.6,11.6,4.6 
3,27.3,5.4,1.0,10.2,7.2,10.6,7.6,14.1,12.9,2.5,7.2,6.2 
4,14.1,4.0,3.4,7.0,12.4,7.4,10.1,9.7,14.0,0.3,9.6,13.5 
5,5.0,,4.4,6.1,7.6,6.6,13.8,4.3,13.1,5.8,7.4,10.0 
6,8.0,5.6,5.4,0.3,4.6,7.9,8.0,7.3,10.7,3.1,7.5,8.8 
7,12.8,7.6,4.5,5.2,8.3,8.8,7.8,8.4,11.8,3.3,10.6,9.9 
8,9.0,15.7,-0.4,8.5,6.2,7.7,7.6,12.1,7.7,4.8,17.0,15.5 
9,2.7,14.1,2.7,11.0,5.9,6.6,7.7,10.5,7.3,7.0,82.8,18.3 
10,4.8,8.9,9.0,5.1,9.0,,8.0,8.3,9.7,4.5,90.0,18.6 
11,11.8,4.3,8.5,6.2,7.3,,4.3,7.1,7.9,8.2,57.5,10.7 
12,12.5,7.4,4.2,6.3,4.2,11.2,5.1,9.8,4.1,6.6,71.2,9.0 
13,11.3,5.9,-1.7,7.5,4.5,11.9,3.3,11.6,5.5,8.6,52.3,10.3 
14,16.6,9.7,1.6,11.3,2.0,10.0,1.1,5.4,4.5,11.5,67.5,8.9 
15,25.0,8.4,1.8,7.7,1.1,6.0,3.0,12.4,3.5,4.9,120.9,8.0 
16,20.6,10.6,2.5,3.2,3.6,4.8,7.7,21.2,3.0,7.5,118.1,5.5 
17,24.4,10.0,4.5,6.4,3.8,7.4,9.1,14.8,5.0,14.1,71.8,6.1 
18,13.4,4.7,6.9,6.4,2.8,9.6,11.2,11.9,6.5,,59.0,6.7 
19,7.0,5.1,7.5,7.4,4.9,10.3,10.2,19.3,11.8,,60.8,4.6 
20,7.3,6.2,2.6,13.2,5.9,9.1,9.8,24.5,11.5,,45.3,12.6 
21,7.8,6.3,-1.0,11.5,9.3,9.6,3.8,8.7,12.4,,9.0,10.7 
22,7.1,5.2,0.9,11.5,2.9,14.4,6.5,19.3,9.4,,3.4,6.1 
23,12.6,6.0,2.8,16.0,,14.5,11.3,44.0,8.0,7.3,2.0,8.0 
24,7.3,5.6,2.8,15.8,3.5,8.3,15.1,18.5,12.4,5.9,3.2,7.7 
25,6.7,7.5,1.1,13.0,3.0,6.2,13.1,15.8,14.6,12.6,7.8,5.2 
26,8.7,5.2,3.4,13.4,6.5,12.6,11.9,14.0,12.0,9.6,11.0,6.1 
27,8.8,2.0,5.9,6.3,9.6,10.2,8.9,12.6,9.4,6.5,9.6,2.5 
28,8.5,2.7,7.1,6.4,13.3,11.1,7.8,4.7,11.2,1.8,6.3,3.5 
29,14.2,,6.9,3.8,17.2,13.0,5.8,7.0,3.2,,3.0,5.1 
30,13.5,,9.2,8.8,8.4,13.0,5.0,8.3,4.7,6.6,7.1,7.7 
31,,,8.3,,6.7,,7.8,5.3,,7.9,,3.9
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 00:32:29
  
