dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,7.7,21.8,6.1,6.8,4.8,7.0,10.9,19.6,30.8,11.7,11.0,19.5 
2,5.6,9.7,6.7,5.3,5.5,7.0,12.1,18.8,31.0,5.4,8.5,26.1 
3,1.9,6.4,8.2,4.1,4.7,7.7,9.6,13.8,29.6,5.0,11.7,8.7 
4,2.5,8.6,4.7,7.9,8.8,8.3,27.6,12.0,34.3,4.6,5.8,4.8 
5,5.4,7.2,3.3,8.4,8.9,7.8,9.4,11.9,24.6,4.5,4.8,6.6 
6,7.0,6.7,3.9,6.6,6.3,12.0,6.5,11.9,16.6,7.0,6.0,12.7 
7,6.0,8.6,4.6,3.8,8.0,9.4,7.7,18.8,14.0,6.1,10.9,12.0 
8,7.5,8.2,5.9,3.2,9.3,3.4,8.0,15.5,14.4,7.8,15.2,15.4 
9,3.7,9.3,5.4,2.8,10.0,5.6,8.5,16.9,14.3,13.1,5.5,15.5 
10,11.2,7.7,6.6,5.0,12.8,5.2,10.6,13.6,12.5,12.5,5.5,10.9 
11,2.8,6.0,7.9,5.7,10.2,5.7,11.4,14.6,14.1,48.9,7.9,9.4 
12,5.0,9.6,5.8,5.4,4.4,7.3,11.4,14.7,13.9,18.5,10.6,6.0 
13,8.9,10.5,3.1,4.1,3.1,6.7,14.7,9.9,8.3,9.8,8.5,9.7 
14,11.2,10.2,7.6,3.0,5.3,8.4,13.8,9.1,9.7,8.8,6.4,11.7 
15,19.5,11.8,9.3,5.0,5.6,6.8,11.0,13.2,13.1,14.1,8.9,17.4 
16,15.5,10.5,4.7,6.5,7.8,7.0,10.2,12.9,14.9,14.6,1.4,4.2 
17,16.3,1.8,5.9,5.3,3.1,6.7,11.1,14.0,20.9,16.0,2.8,13.5 
18,13.1,2.6,9.3,4.2,4.0,5.4,11.5,14.3,6.7,18.0,8.3,10.3 
19,3.5,3.7,7.7,5.3,5.2,10.0,75.9,15.8,6.8,9.6,16.3,8.6 
20,2.2,3.5,7.3,4.6,7.3,16.1,43.9,19.4,4.8,5.3,10.7,6.3 
21,2.6,12.7,4.3,3.6,7.8,15.3,10.9,19.8,4.9,7.3,9.5,8.8 
22,4.0,3.7,2.7,6.2,8.8,11.6,11.8,14.9,5.7,4.3,9.9,17.1 
23,2.8,4.2,3.8,4.3,10.8,13.7,10.6,19.2,4.5,4.8,11.3,26.3 
24,5.8,4.0,4.5,3.5,10.6,11.2,9.6,19.9,6.4,8.3,7.5,18.7 
25,7.9,5.6,2.9,4.0,8.8,8.9,12.1,12.0,7.9,8.3,18.2,25.9 
26,5.4,5.5,3.3,3.8,9.8,5.8,8.1,11.4,9.2,9.0,16.0,18.4 
27,7.3,4.4,2.5,4.8,9.2,6.9,10.2,7.4,9.2,8.5,4.8,13.8 
28,12.4,4.5,3.6,4.4,8.1,9.7,10.4,10.0,10.6,9.2,7.8,9.6 
29,11.1,,4.1,3.7,8.0,10.6,11.5,10.7,8.8,11.8,11.1,11.8 
30,12.1,,8.2,5.3,7.4,13.4,10.5,12.2,11.8,7.0,14.5,12.5 
31,13.0,,3.8,,5.3,,15.5,18.3,,9.0,,16.3
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 22:32:38
  
