dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,73.6,6.1,8.3,8.3,8.6,24.0,28.1,24.7,18.4,23.2,10.4,21.5 
2,18.9,7.6,11.0,8.0,14.1,23.2,30.0,21.8,21.5,12.8,14.7,9.3 
3,26.0,8.2,21.3,13.2,16.8,20.4,26.9,20.0,22.0,17.1,12.9,12.7 
4,40.1,9.2,34.9,13.4,16.9,18.2,25.8,17.8,26.7,18.8,5.5,12.1 
5,14.3,14.5,33.8,13.0,15.7,17.3,26.2,15.0,26.8,20.4,7.3,22.4 
6,4.8,23.5,28.3,11.2,11.3,25.8,14.4,17.9,24.4,19.4,10.1,33.7 
7,20.8,15.5,18.6,12.3,17.9,25.6,15.6,29.4,19.7,18.4,13.4,22.2 
8,29.6,20.9,6.2,14.2,19.7,26.3,20.7,24.3,19.7,19.0,22.9,18.3 
9,42.7,32.6,6.4,16.2,20.3,25.5,20.7,25.8,15.3,24.3,34.0,19.9 
10,56.9,29.1,11.4,16.6,19.7,24.0,21.6,23.6,17.3,26.6,41.8,25.0 
11,52.1,25.3,13.1,19.6,13.6,20.7,17.3,20.9,30.6,38.1,29.2,37.6 
12,41.0,24.4,6.6,29.2,8.6,26.4,18.1,24.6,19.8,35.5,16.7,10.8 
13,5.6,30.8,16.5,34.6,9.6,25.2,18.7,19.1,22.7,24.8,47.4,17.2 
14,6.3,38.8,21.7,15.7,7.7,24.6,19.0,15.0,19.7,29.5,23.0,28.3 
15,7.5,36.3,15.9,20.5,9.6,22.2,20.0,13.7,18.5,18.2,20.4,23.6 
16,7.2,31.9,14.1,26.2,64.0,21.1,26.5,15.7,18.8,17.5,12.8,17.6 
17,8.8,23.2,18.1,27.1,35.8,19.0,19.6,14.8,17.5,23.5,6.4,11.5 
18,17.1,27.5,41.0,20.5,21.9,19.6,17.1,28.1,22.0,27.2,9.0,18.4 
19,19.6,37.4,11.0,22.4,17.7,22.7,19.6,17.3,16.2,24.3,13.8,40.2 
20,17.6,25.4,16.4,25.1,10.5,24.1,19.8,18.8,18.8,29.2,17.3,46.4 
21,11.1,18.0,20.2,25.7,11.6,21.0,18.5,20.7,20.9,30.8,14.4,50.0 
22,17.5,25.6,20.0,20.2,18.7,21.7,16.9,17.9,23.6,26.4,20.6,31.0 
23,28.3,30.0,28.4,16.4,21.7,23.2,14.4,14.4,22.9,28.1,10.9,6.8 
24,20.5,28.2,32.3,19.2,25.1,26.0,16.3,17.4,17.9,19.9,6.8,13.8 
25,17.5,29.6,33.3,17.5,23.5,23.9,22.0,15.5,12.8,16.8,10.6,15.3 
26,26.0,16.1,9.1,7.3,21.2,24.6,21.4,15.4,13.1,14.2,16.9,3.2 
27,23.5,9.3,9.3,15.1,24.5,22.7,24.3,17.5,14.4,15.0,17.3,11.1 
28,37.0,8.8,15.3,13.8,25.6,19.5,16.9,15.8,14.2,27.5,24.8,22.3 
29,46.0,,19.0,7.9,24.5,23.3,17.2,18.4,16.3,24.5,24.3,30.3 
30,35.6,,10.9,17.0,24.5,26.7,21.2,22.9,17.9,25.4,15.8,22.3 
31,9.7,,9.1,,24.3,,25.0,22.3,,23.6,,22.9
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 22:43:08
  
