dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,13.7,25.0,8.3,13.7,12.3,7.3,17.3,14.7,22.1,13.6,6.4,29.6 
2,16.9,17.8,7.8,12.6,22.5,11.8,14.3,12.9,18.5,11.5,6.6,22.9 
3,13.7,21.4,8.5,7.5,18.0,13.0,12.2,11.4,9.9,15.3,8.9,21.5 
4,13.8,8.9,14.7,6.4,14.6,10.2,12.2,13.5,18.1,16.7,8.8,19.2 
5,11.3,10.7,11.6,11.1,13.2,11.1,12.8,15.5,16.1,17.2,7.5,11.3 
6,13.7,11.4,6.2,16.1,8.2,9.9,12.1,17.3,18.5,19.8,9.1,11.4 
7,20.0,7.9,12.4,13.0,5.4,9.5,15.2,10.3,17.8,14.3,14.7,10.5 
8,18.0,11.1,16.7,8.5,8.6,9.7,21.0,17.5,15.3,20.0,10.7,21.9 
9,22.4,18.6,21.1,6.4,11.1,7.3,25.2,21.6,16.7,19.3,6.6,12.9 
10,13.5,14.4,20.9,9.5,7.2,5.2,17.9,16.2,15.3,15.1,7.8,11.6 
11,11.8,17.4,22.2,12.1,10.1,6.4,12.6,17.3,15.4,19.0,10.5,11.4 
12,13.3,10.9,25.3,9.0,10.0,7.7,8.5,19.4,12.5,18.9,17.3,12.1 
13,11.4,13.4,29.8,7.2,11.3,10.6,12.2,19.9,13.0,20.6,23.1,14.4 
14,20.9,19.4,15.9,7.2,11.7,12.9,8.8,15.2,9.2,23.4,22.8,20.1 
15,19.3,16.5,16.2,13.6,8.8,14.7,13.2,9.3,10.0,21.6,18.7,15.0 
16,18.3,19.4,23.0,17.5,9.7,11.0,16.5,10.7,12.7,19.6,20.2,21.1 
17,18.5,15.0,23.4,6.6,6.8,12.2,14.5,13.3,16.7,22.4,15.4,20.0 
18,19.0,7.7,16.2,4.5,7.3,10.5,13.4,13.8,15.8,22.6,15.6,15.6 
19,13.5,9.4,16.2,4.0,10.3,10.9,11.6,12.5,12.8,26.2,15.6,22.5 
20,8.6,9.1,11.4,20.1,11.8,11.6,12.2,10.7,12.4,8.6,19.1,15.1 
21,14.5,9.9,5.1,17.7,11.1,10.7,13.0,11.8,11.0,11.4,21.6,10.5 
22,12.5,9.2,5.6,22.3,9.3,10.8,13.6,12.9,9.7,13.7,16.4,16.3 
23,8.3,6.8,6.8,19.1,10.2,10.0,13.2,14.3,6.9,14.4,14.2,23.1 
24,9.4,12.3,7.7,12.1,8.8,9.9,9.6,16.3,9.9,11.0,17.7,29.8 
25,14.3,12.3,6.4,10.4,7.6,17.3,8.3,19.7,11.6,11.1,19.0,37.3 
26,18.6,4.1,6.7,10.2,4.5,23.3,7.2,19.7,13.2,23.9,23.8,36.2 
27,18.3,4.2,7.8,11.0,3.5,21.9,9.6,16.4,13.2,18.8,20.4,42.8 
28,22.4,6.4,9.2,16.5,6.5,11.1,12.1,16.9,13.7,22.6,11.6,29.7 
29,18.4,,11.8,9.0,11.1,10.5,15.0,26.0,15.0,17.1,19.8,19.4 
30,12.4,,13.8,9.8,12.1,16.4,15.2,29.7,17.5,9.7,27.0,24.5 
31,17.9,,15.6,,11.3,,17.0,24.1,,6.3,,37.4
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 23:47:03
  
