dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,55.4,39.5,15.3,15.8,9.3,5.0,4.6,27.0,11.3,5.0,14.4,18.2 
2,42.2,33.4,12.7,14.2,9.2,4.8,5.8,28.0,9.4,5.6,15.2,19.9 
3,37.3,29.5,17.2,13.9,8.2,5.3,11.2,27.4,12.5,6.8,14.3,12.0 
4,34.3,22.1,25.7,14.0,9.1,5.3,13.2,36.3,15.8,2.2,23.3,15.8 
5,33.9,33.8,33.3,10.3,8.6,5.0,7.8,38.8,11.7,4.1,20.2,13.2 
6,34.2,32.0,34.1,13.7,8.4,6.7,5.2,31.0,6.4,4.8,26.0,12.7 
7,51.3,25.4,37.7,14.2,7.1,7.3,2.9,40.0,6.1,4.2,25.3,11.3 
8,55.8,28.0,19.5,21.6,8.9,6.5,3.1,41.8,6.0,6.7,21.3,19.2 
9,22.1,37.0,33.0,23.7,8.9,5.7,4.4,35.5,9.3,5.8,22.7,16.9 
10,28.4,30.5,29.8,17.7,7.3,3.9,4.1,25.0,12.9,6.5,23.9,16.0 
11,35.4,26.8,22.0,10.0,6.2,4.2,4.7,20.6,15.5,8.2,20.5,35.1 
12,42.8,19.3,28.1,12.4,7.7,5.3,5.7,9.8,9.0,8.9,19.8,24.0 
13,16.3,18.5,21.1,26.5,8.3,5.9,9.7,9.7,6.9,10.0,29.7,34.7 
14,30.1,39.0,21.8,14.7,9.5,5.6,12.1,10.6,4.2,7.0,34.4,35.9 
15,57.8,19.7,19.8,16.3,7.6,6.6,8.3,9.2,3.9,9.9,33.0,39.7 
16,38.4,32.3,12.5,11.5,11.0,6.8,6.7,24.9,4.0,14.0,24.7,30.8 
17,68.0,29.0,24.3,10.2,8.8,6.3,10.8,6.8,4.9,15.2,31.1,20.2 
18,16.9,17.5,25.9,16.0,6.4,5.3,10.1,24.4,5.1,12.9,34.3,38.5 
19,16.8,33.0,28.3,15.6,10.2,6.4,10.0,22.9,10.7,10.9,29.6,70.6 
20,24.3,36.5,38.1,21.5,8.0,5.9,9.1,19.7,6.8,14.0,33.7,42.6 
21,26.7,38.2,25.4,12.5,6.8,4.6,6.9,12.8,6.6,11.3,29.5,26.2 
22,32.3,16.6,18.0,10.0,6.2,4.7,9.2,11.4,7.3,10.3,8.4,35.1 
23,22.8,40.9,9.4,21.5,9.9,3.0,12.8,12.8,5.8,17.8,9.2,26.5 
24,24.2,35.2,11.7,10.3,7.6,3.6,9.9,34.6,5.9,15.7,12.8,28.8 
25,18.9,30.4,20.6,10.0,7.1,7.4,7.3,32.3,5.4,14.3,12.9,13.9 
26,32.1,9.0,27.8,9.0,10.7,8.9,36.1,36.9,6.3,14.5,29.5,27.2 
27,42.1,30.0,17.7,9.4,6.7,3.8,31.3,17.2,8.2,11.1,28.6,16.1 
28,32.4,24.0,20.5,13.2,6.3,5.8,52.1,8.8,8.0,10.9,23.3,14.0 
29,31.0,,17.6,9.7,5.1,4.4,57.8,8.8,8.0,13.2,10.6,29.4 
30,33.4,,18.9,8.7,5.8,3.4,57.5,6.1,5.4,10.5,29.5,38.6 
31,46.9,,17.8,,6.8,,38.9,7.2,,15.1,,5.5
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 22:36:46
  
