dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,19.9,9.8,15.8,13.7,13.8,14.8,16.4,17.6,20.5,11.7,17.1, 
2,28.9,7.4,9.8,11.2,15.8,13.1,17.1,14.9,14.7,18.2,31.5, 
3,20.0,8.0,7.2,8.2,18.0,14.5,18.6,16.2,19.1,20.6,28.9, 
4,28.4,5.9,7.6,8.3,20.0,19.5,27.9,16.6,15.0,16.4,26.1, 
5,27.5,6.4,16.9,6.3,15.8,20.9,74.1,16.0,14.5,16.4,21.9, 
6,12.9,6.8,10.7,8.8,10.0,18.7,21.9,16.1,13.3,17.6,23.2, 
7,12.1,14.7,7.8,12.8,8.5,16.8,17.7,18.2,13.5,27.4,33.9, 
8,17.5,16.1,6.9,15.9,9.4,16.1,14.8,17.7,11.4,16.3,23.6, 
9,21.8,15.2,9.4,12.4,9.7,16.8,18.7,16.9,13.4,18.9,19.5, 
10,19.9,9.8,12.2,8.7,8.2,14.5,17.7,14.6,13.2,17.2,21.0, 
11,24.5,9.2,12.6,15.5,10.8,18.2,19.9,11.9,15.9,83.0,32.1, 
12,11.6,13.9,11.8,13.4,12.0,19.8,21.7,16.1,17.7,33.3,29.7, 
13,19.6,10.3,13.6,13.2,15.2,21.7,21.0,19.9,16.5,20.5,30.5, 
14,13.0,9.3,11.4,13.7,18.9,17.3,20.3,17.3,16.9,19.9,29.9, 
15,11.2,9.5,10.9,12.6,18.2,17.6,21.5,17.1,19.4,19.5,20.5, 
16,6.1,5.9,13.5,10.4,9.0,19.4,21.1,16.8,16.8,22.2,24.5, 
17,6.6,6.5,12.3,11.6,12.5,10.7,16.6,14.6,16.1,16.8,, 
18,15.1,5.7,14.7,17.7,12.0,14.4,14.9,13.0,11.0,12.6,, 
19,13.0,9.9,17.6,20.9,7.1,16.8,13.5,16.1,11.2,14.0,, 
20,11.0,12.0,8.4,13.6,10.0,13.5,13.6,13.4,12.3,12.1,, 
21,5.5,12.1,9.3,10.9,9.5,6.8,13.6,14.2,12.7,11.8,, 
22,12.2,14.3,9.1,14.8,9.1,9.7,17.0,16.6,12.2,13.0,, 
23,16.7,12.9,10.5,20.6,11.8,14.7,18.1,16.8,14.7,15.3,, 
24,18.8,18.1,12.5,20.0,12.0,17.3,15.8,16.3,15.5,18.9,, 
25,14.1,16.6,17.3,21.5,11.2,15.7,17.4,14.0,14.6,16.6,, 
26,17.5,18.3,16.9,22.2,8.3,14.3,18.5,12.8,13.5,13.1,, 
27,26.7,15.5,13.6,22.7,8.7,15.6,17.5,13.8,10.2,17.2,, 
28,37.5,15.1,8.1,19.4,11.1,15.7,19.2,15.5,7.8,18.8,, 
29,31.2,,12.4,11.9,13.1,15.0,19.9,16.5,9.1,16.1,, 
30,21.3,,13.2,10.5,21.2,14.9,21.6,15.5,11.7,20.0,, 
31,19.4,,16.0,,20.4,,22.2,18.4,,18.5,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:55:20
  
