dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,39.6,4.7,2.4,2.0,10.5,18.7,13.5,16.9,21.4,7.3,6.3,10.6 
2,18.7,11.7,3.1,2.8,8.5,13.2,10.9,14.0,15.5,9.0,5.8,12.6 
3,18.7,14.1,5.0,4.3,5.0,8.8,13.4,13.1,11.9,15.3,8.8,6.8 
4,12.6,,3.8,5.1,3.5,9.4,18.6,13.5,41.8,13.7,16.0,8.2 
5,10.6,12.1,4.8,5.7,11.3,12.0,39.0,18.4,18.6,12.1,18.5,10.9 
6,19.6,7.5,4.1,3.4,13.8,16.8,13.0,24.7,19.0,15.8,33.4,15.4 
7,17.4,5.0,3.3,8.1,33.2,14.0,10.7,19.6,20.9,17.5,27.0,16.9 
8,25.3,2.5,6.8,10.5,9.4,19.7,7.2,18.6,14.5,13.5,23.0,19.1 
9,22.0,1.0,8.5,8.2,4.8,22.9,12.1,19.3,12.8,14.7,17.5,22.8 
10,17.4,2.5,4.2,10.2,5.5,13.0,9.5,13.1,15.5,13.8,15.0,29.6 
11,13.8,6.9,2.5,9.0,5.1,16.6,7.3,10.6,17.4,17.7,12.6,10.0 
12,5.5,11.9,3.5,9.6,7.4,9.4,13.6,8.4,17.0,9.7,14.5,8.6 
13,15.5,5.9,3.5,5.8,10.4,9.8,9.5,7.3,16.6,11.8,21.5,17.3 
14,18.3,4.9,7.3,8.7,12.1,9.2,16.8,6.8,18.9,11.2,20.0,16.7 
15,30.1,3.0,8.0,10.0,11.8,12.2,13.1,11.3,12.0,8.2,16.5,11.7 
16,31.2,5.5,8.1,6.9,10.6,11.5,11.2,16.9,9.5,8.9,14.6,7.2 
17,28.3,8.7,3.0,7.1,10.6,11.1,11.2,8.6,10.1,10.6,16.8,9.0 
18,19.8,7.5,9.8,7.9,9.5,8.0,7.3,10.4,7.4,11.3,24.0,14.2 
19,21.0,3.1,7.2,11.4,15.1,17.1,6.8,10.5,11.5,10.4,29.2,10.9 
20,16.6,5.0,8.4,10.8,5.7,26.6,7.0,9.2,14.4,2.9,20.0,13.4 
21,13.3,8.8,7.6,13.3,7.9,9.8,6.3,8.2,9.8,,13.0,12.4 
22,17.7,9.4,9.3,8.0,11.1,13.2,6.2,7.4,45.3,7.5,20.8,13.3 
23,9.7,8.8,11.6,4.3,11.2,16.3,6.6,9.5,7.2,10.0,12.4,16.6 
24,9.1,12.3,11.9,22.1,10.4,15.7,6.9,6.5,6.6,12.5,12.6,13.5 
25,7.6,10.0,6.7,6.0,14.0,10.7,6.9,9.1,6.9,7.2,20.3,8.3 
26,10.4,7.4,3.3,6.9,8.3,7.1,9.0,10.4,8.3,6.4,26.9,8.5 
27,15.8,3.6,6.7,6.5,8.1,6.1,11.7,9.5,8.0,9.0,23.0,20.3 
28,24.1,3.4,5.8,8.3,6.7,5.7,6.4,11.3,14.3,12.1,24.8,24.8 
29,18.0,,2.7,6.5,6.1,10.1,6.9,11.1,13.0,19.3,12.3,28.2 
30,12.7,,3.0,7.5,10.9,9.6,8.4,7.4,9.0,15.2,9.0,8.7 
31,4.7,,4.1,,16.7,,14.4,12.2,,5.8,,8.4
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:44:55
  
