dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,7.5,5.0,12.2,5.4,,9.6,8.0,126.7,18.7,13.4,20.5, 
2,10.3,5.0,5.8,5.9,5.5,11.1,12.5,167.3,14.1,9.7,9.0, 
3,12.0,7.0,5.6,7.3,,4.8,17.7,212.8,10.8,3.1,18.9, 
4,9.7,5.3,5.5,7.9,,7.1,12.9,181.6,7.4,1.4,31.0, 
5,17.8,4.9,7.8,6.8,5.1,3.8,12.1,148.8,7.8,1.9,10.2, 
6,13.8,7.3,9.9,,,7.3,2.1,157.1,6.3,11.4,18.0, 
7,7.2,8.2,9.6,,,10.0,7.8,128.3,7.2,5.3,16.9, 
8,4.8,6.6,7.7,3.9,5.1,9.9,5.1,73.0,5.3,9.0,10.4, 
9,7.5,7.5,11.0,,,5.0,4.7,82.9,4.3,11.2,16.3, 
10,8.3,10.7,19.6,,,5.6,5.3,70.9,7.2,4.8,23.7, 
11,4.5,7.5,14.6,6.3,3.5,14.1,24.3,103.2,6.5,9.4,23.8, 
12,6.3,7.5,12.7,7.2,,15.2,13.1,77.9,7.1,7.3,25.2, 
13,10.9,9.6,7.6,9.2,,7.4,13.6,61.2,,11.6,23.5, 
14,13.2,9.2,5.0,14.5,3.6,5.3,12.7,53.1,,6.0,32.2, 
15,7.5,10.6,3.8,8.1,,10.4,89.0,27.1,,7.2,25.1, 
16,,13.8,5.2,,,6.3,144.1,17.9,,9.9,23.8, 
17,0.4,19.1,5.6,0.7,4.1,6.0,121.3,12.1,,10.8,25.8, 
18,,7.5,7.5,,,9.5,225.8,12.5,,7.0,23.0, 
19,,6.1,9.5,,,14.7,251.0,11.6,,11.1,,4.6 
20,1.9,8.2,12.0,2.5,5.1,9.2,115.2,15.7,,9.2,,7.0 
21,,11.3,13.5,,,6.5,185.7,17.4,9.5,7.0,,7.5 
22,,16.5,15.7,,,7.2,133.0,16.0,8.2,6.8,,8.4 
23,2.3,6.9,8.7,4.2,10.1,10.4,81.2,14.6,5.8,8.2,,9.1 
24,,10.0,7.4,7.9,9.3,12.9,70.3,17.5,6.6,13.3,,8.9 
25,,11.0,6.3,9.5,3.9,9.7,91.1,17.5,13.1,20.2,,7.3 
26,0.9,13.0,7.4,9.2,6.5,11.3,129.5,,10.4,22.8,,14.3 
27,,8.6,14.0,13.3,15.5,7.5,116.2,13.5,11.0,22.8,,14.1 
28,,11.2,13.7,9.6,9.5,5.5,165.8,17.1,13.6,14.8,,13.0 
29,1.3,,5.8,9.5,16.5,7.8,144.4,13.8,16.0,5.4,,18.7 
30,,,7.8,9.7,6.2,14.0,155.9,12.1,14.8,9.5,,18.5 
31,,,7.0,,14.7,,143.5,10.3,,16.8,,16.1
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 19:01:21
  
