dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,96.8,20.5,,5.2,15.4,11.7,13.6,9.2,9.1,7.7,2.6,14.1 
2,82.0,13.8,4.5,5.0,13.3,7.9,9.9,12.4,14.9,9.5,12.4,10.8 
3,80.8,7.5,3.2,,8.7,8.0,12.3,9.6,11.7,12.9,21.9,7.9 
4,82.3,11.8,,,7.2,9.3,12.3,10.5,14.0,16.4,38.1,7.1 
5,71.0,15.2,,5.5,7.8,9.6,12.0,14.3,13.3,18.1,55.4,14.1 
6,69.5,16.3,18.1,,8.3,9.8,7.2,21.4,16.5,20.3,91.3,19.5 
7,80.8,15.6,,,11.3,14.1,15.4,18.4,15.6,19.7,67.0,33.7 
8,54.1,11.6,,22.7,9.5,13.6,13.5,13.9,12.6,12.8,84.1,26.1 
9,24.3,6.5,24.3,17.5,3.9,14.0,8.0,12.6,12.7,10.5,93.3,24.7 
10,29.1,6.0,,22.8,6.2,13.9,9.6,8.9,14.0,8.4,95.7,33.4 
11,35.0,12.3,,14.7,4.3,19.3,7.8,8.1,19.2,13.3,53.5,28.8 
12,14.3,17.4,10.1,12.5,7.8,10.0,8.3,9.7,20.3,11.3,16.4,5.4 
13,19.4,36.2,,13.1,10.7,5.5,8.8,9.0,14.5,17.0,33.3,8.9 
14,25.3,34.5,14.0,15.4,10.7,6.7,12.4,5.3,10.8,13.6,17.6,9.5 
15,41.4,57.5,16.6,14.4,14.3,5.5,12.4,8.0,11.2,9.3,9.8,10.0 
16,51.0,10.8,23.8,14.8,12.5,8.8,9.8,8.0,10.0,10.4,9.3,14.5 
17,62.3,4.6,8.1,10.9,6.4,6.2,7.5,7.0,10.1,9.5,23.0,10.0 
18,63.9,7.7,6.0,10.5,3.3,7.9,6.0,9.0,4.5,8.5,34.7,11.5 
19,77.8,8.7,10.1,10.5,4.9,7.4,7.2,11.7,11.1,14.3,25.0,15.0 
20,72.3,7.6,15.3,8.8,4.0,7.7,8.0,8.9,11.5,12.6,15.8,12.0 
21,63.2,20.0,13.0,15.1,8.0,3.8,6.0,9.1,7.0,6.0,13.1,18.8 
22,76.8,28.8,12.5,7.8,10.8,5.8,6.6,6.3,9.8,11.0,18.9,13.1 
23,54.7,17.5,11.8,6.3,10.7,9.3,3.9,5.8,12.2,20.0,15.1,9.8 
24,36.3,21.3,12.9,7.3,7.6,7.1,5.5,7.0,9.1,23.8,15.4,16.5 
25,34.0,22.4,13.0,6.6,8.7,5.7,9.5,7.2,5.4,16.0,25.1,5.5 
26,34.7,5.1,7.6,5.8,6.6,3.8,9.5,10.1,6.5,6.7,43.7,14.3 
27,34.8,2.2,7.8,5.8,4.4,4.6,10.1,11.6,5.3,6.3,58.7,23.5 
28,35.9,,14.5,11.4,7.5,4.4,9.9,12.1,7.1,10.1,62.2,30.4 
29,37.1,,16.0,13.7,6.0,5.1,9.2,12.1,9.4,23.0,,33.4 
30,23.3,,6.9,20.1,7.1,11.5,16.7,8.9,11.3,24.4,,24.2 
31,6.3,,6.7,,10.4,,13.7,4.0,,14.6,,19.6
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:52:28
  
