dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,18.8,2.1,4.4,4.3,7.6,5.4,12.0,4.7,4.3,4.3,9.7, 
2,5.0,2.6,2.0,2.9,7.7,2.9,14.4,2.9,6.9,4.7,8.2, 
3,6.2,2.0,1.8,1.5,8.0,5.1,12.3,2.9,5.5,6.5,7.7, 
4,5.9,1.5,3.6,1.7,9.4,9.7,10.5,4.6,7.7,4.3,7.8, 
5,3.7,4.7,3.0,1.6,5.2,13.7,9.8,8.7,5.7,4.8,9.8, 
6,2.9,3.3,2.0,2.7,3.7,6.5,9.3,8.0,5.5,3.8,8.1, 
7,4.7,2.7,1.5,4.4,2.2,9.7,10.9,8.6,6.2,6.6,9.1, 
8,3.0,2.8,2.9,4.5,3.7,8.5,8.7,7.2,4.1,7.3,12.5, 
9,2.5,3.4,2.6,6.2,4.5,5.6,4.4,4.5,6.3,9.5,10.5, 
10,3.0,3.7,3.0,6.6,4.0,8.5,3.2,3.7,4.6,6.7,8.2, 
11,2.8,3.1,2.4,6.3,5.8,10.7,4.0,3.2,5.2,6.4,6.3, 
12,4.0,3.0,6.5,5.1,6.7,10.8,6.4,6.1,7.6,6.3,8.7, 
13,6.8,5.7,4.7,4.4,5.8,7.5,6.0,8.2,9.0,6.3,9.7, 
14,3.5,2.8,3.0,4.5,5.4,5.8,6.5,8.6,8.1,7.9,7.9, 
15,3.3,3.6,3.7,5.9,3.3,4.0,6.9,11.4,5.9,8.5,3.9, 
16,2.1,4.5,5.4,3.8,4.3,4.0,4.6,12.0,4.3,7.5,6.5, 
17,7.6,3.8,5.7,3.5,,4.7,5.9,9.5,4.3,7.5,, 
18,5.5,4.6,6.4,3.7,,8.2,7.7,5.8,3.0,6.2,, 
19,6.0,2.8,7.2,4.8,2.4,6.0,5.2,3.0,3.9,5.8,, 
20,2.2,2.0,3.0,5.3,3.3,6.2,6.8,4.4,5.2,4.6,, 
21,3.4,2.4,3.4,7.1,3.7,7.6,6.1,6.0,5.9,6.3,, 
22,4.3,3.4,3.6,10.8,5.5,12.4,9.0,5.5,5.3,6.9,, 
23,4.1,3.6,5.5,7.7,6.0,10.2,7.5,8.5,4.3,8.6,, 
24,4.5,3.6,5.4,11.1,4.5,12.5,7.9,7.8,6.9,5.7,, 
25,6.4,3.0,6.5,12.4,6.8,8.8,12.3,6.9,8.5,5.3,, 
26,6.0,3.5,3.8,9.0,5.2,8.1,7.3,6.3,10.1,10.1,, 
27,5.1,3.5,3.3,8.3,5.2,6.3,6.4,5.2,8.7,9.0,, 
28,7.5,2.9,3.7,12.8,5.5,6.4,9.3,6.4,6.6,8.0,, 
29,7.4,,4.2,9.9,10.4,6.8,11.0,8.1,5.3,9.7,, 
30,6.3,,4.2,10.0,4.3,7.7,8.4,5.8,4.3,12.3,, 
31,3.7,,3.9,,4.9,,8.7,6.3,,14.9,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 19:08:52
  
