dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,4.7,23.9,5.2,8.8,12.2,12.1,17.8,13.4,16.0,10.6,10.0,21.2 
2,14.7,35.2,3.8,13.9,14.5,13.0,15.1,12.7,17.6,9.8,7.2,28.9 
3,21.0,32.2,6.2,12.0,22.2,15.3,18.3,8.8,8.2,15.1,7.8,45.8 
4,30.7,6.1,14.5,9.1,16.5,13.0,23.3,10.5,11.7,10.3,11.8,7.9 
5,16.3,9.3,63.5,9.8,13.5,15.9,20.1,10.2,15.7,16.0,4.5,12.4 
6,7.3,12.8,4.9,9.2,87.9,12.9,18.3,11.2,15.3,10.7,12.1,5.4 
7,15.9,26.9,15.6,8.9,12.5,16.7,15.1,13.8,18.9,13.4,7.3,10.4 
8,11.8,11.5,7.7,18.1,5.7,12.9,44.2,14.0,32.1,25.0,9.3,34.3 
9,18.0,13.0,7.1,7.4,9.0,19.6,20.5,11.9,10.6,38.7,7.4,25.8 
10,12.7,19.7,12.6,14.1,8.0,36.9,22.6,13.9,10.4,7.0,18.1,5.7 
11,3.5,5.9,10.0,19.0,15.1,64.7,16.6,11.1,11.4,17.2,14.5,12.8 
12,10.6,5.1,8.3,14.6,27.6,8.0,15.6,12.5,11.7,19.6,15.3,12.5 
13,3.9,8.3,7.2,23.7,8.8,12.4,16.9,13.0,12.4,22.3,18.5,27.6 
14,4.0,8.3,10.4,9.0,14.8,19.5,16.3,33.8,14.7,14.8,11.9,17.0 
15,10.2,7.3,13.7,8.8,74.1,19.3,19.9,27.5,9.7,8.3,19.3,30.6 
16,12.9,9.0,10.3,11.5,17.5,22.6,11.4,10.2,10.9,12.9,17.4,36.8 
17,7.5,35.9,12.6,6.5,8.8,26.7,10.4,12.2,8.1,19.5,8.7,11.4 
18,18.9,8.0,15.0,15.9,6.5,24.4,9.3,14.2,11.3,28.4,9.3,24.5 
19,8.4,7.3,12.5,6.2,9.6,26.5,10.7,15.5,10.2,20.9,13.8,44.4 
20,7.3,10.5,11.7,10.8,7.9,20.2,12.3,9.3,10.0,70.5,9.2,25.8 
21,4.6,12.6,12.0,13.7,7.2,22.0,13.6,11.6,29.7,9.5,15.1,21.7 
22,12.8,22.4,34.8,8.2,8.8,19.5,15.2,14.4,7.9,9.6,15.7,26.9 
23,3.6,7.5,10.9,27.6,12.6,38.0,22.9,10.6,8.4,7.2,11.0,18.3 
24,5.1,13.9,9.5,23.8,39.7,19.3,15.5,11.9,6.0,10.2,22.2,23.8 
25,5.8,16.1,10.1,23.0,37.3,17.2,13.9,15.3,8.1,12.5,26.9,187.5 
26,8.4,14.0,7.8,12.7,20.5,17.7,15.7,15.4,7.6,30.0,21.9,34.2 
27,6.5,11.3,13.5,9.6,10.6,15.6,13.3,11.8,13.7,20.3,23.9,25.5 
28,11.6,6.8,5.3,9.0,8.7,16.4,17.0,16.5,17.7,19.4,13.1,19.8 
29,6.3,,11.8,8.2,10.7,15.6,12.9,22.5,10.1,19.8,21.7,25.5 
30,6.2,,79.8,13.2,10.6,19.5,18.0,29.1,17.1,9.8,14.1,49.1 
31,9.4,,13.5,,15.0,,15.1,15.8,,10.5,,46.7
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:46:07
  
