dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,96.3,63.4,5.6,13.5,13.4,11.6,12.3,31.1,15.0,13.5,17.1,14.1 
2,92.7,58.8,8.0,12.8,10.9,14.8,16.8,16.1,16.6,12.7,19.2,11.6 
3,89.3,60.9,3.2,12.6,10.7,17.2,19.8,18.2,22.5,14.9,26.9,11.0 
4,44.2,57.8,4.7,13.8,16.5,13.4,23.3,49.1,25.6,6.8,24.9,18.0 
5,24.4,52.0,9.3,15.6,17.2,13.5,22.2,18.8,22.2,15.0,23.5,8.0 
6,17.5,50.3,15.8,13.1,18.4,15.8,20.7,68.4,19.1,9.1,24.4,20.2 
7,21.0,45.3,14.8,10.0,24.5,10.0,21.0,56.4,21.1,7.8,21.9,27.7 
8,10.3,32.8,12.3,7.7,22.1,13.4,15.9,54.3,15.3,10.1,19.0,23.1 
9,6.0,29.8,16.1,10.2,15.7,8.0,17.1,50.2,11.0,12.6,21.6,23.7 
10,10.8,25.1,11.2,15.0,15.1,13.5,15.5,41.5,15.1,13.8,36.4,29.9 
11,23.2,19.1,12.2,12.4,14.7,8.7,16.8,16.3,15.0,14.0,34.4,26.5 
12,26.4,10.1,13.2,6.4,7.5,12.9,14.0,15.3,10.6,15.0,68.0,25.5 
13,22.9,10.2,8.9,8.8,8.6,15.1,15.9,12.3,8.5,13.3,35.9,26.5 
14,20.5,18.6,5.8,14.8,15.5,11.0,15.5,16.1,10.8,13.4,42.8,24.2 
15,31.5,15.6,4.8,12.8,16.5,6.5,16.0,19.2,9.9,11.0,50.2,15.2 
16,33.7,16.8,5.0,6.3,10.0,7.8,16.7,21.8,7.1,11.6,64.0,28.8 
17,38.0,23.5,7.4,10.5,8.2,7.7,29.3,18.8,9.7,11.4,64.7,8.0 
18,39.6,18.8,5.7,12.8,8.9,11.0,24.0,16.2,9.8,15.0,64.6,15.1 
19,12.3,6.3,8.5,10.8,9.0,12.6,21.9,20.7,11.1,18.5,75.4,26.0 
20,17.5,9.8,12.1,11.6,8.4,14.0,13.5,20.9,16.1,17.0,63.5,28.8 
21,13.2,12.3,6.9,14.5,8.7,20.7,12.5,23.7,12.6,18.6,31.5,48.8 
22,16.1,8.8,5.6,14.2,10.7,20.2,11.0,28.0,13.2,22.8,11.9,46.8 
23,23.3,6.5,8.8,15.6,11.9,20.7,18.1,25.8,12.2,20.9,9.6,31.3 
24,20.7,11.2,8.5,20.8,8.4,21.8,19.5,40.1,11.3,19.6,18.1,26.9 
25,12.0,13.4,7.9,18.6,5.4,17.6,18.5,39.7,13.5,21.7,14.1,15.9 
26,17.8,5.8,6.1,22.9,8.8,21.2,20.2,35.5,15.5,28.7,20.6,11.0 
27,19.3,5.8,10.6,19.3,10.4,18.6,19.8,19.4,15.8,43.1,41.3,20.2 
28,26.8,9.2,18.3,13.9,11.8,10.1,27.4,18.5,14.1,32.6,40.8,18.3 
29,43.4,,15.5,11.8,15.4,10.5,34.5,13.0,13.4,24.8,8.6,23.7 
30,51.4,,18.3,6.9,17.2,13.0,32.6,14.0,10.3,15.5,8.7,24.1 
31,51.0,,15.2,,9.5,,31.5,19.4,,10.2,,33.6
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:56:57
  
