dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,54.6,3.8,29.0,13.0,5.5,13.1,13.8,14.4,10.0,13.6,12.5,38.2 
2,40.3,9.8,11.7,15.2,6.5,11.7,12.6,17.8,9.8,9.7,17.9,26.3 
3,25.8,15.1,15.6,10.8,6.9,13.6,9.7,17.4,13.1,9.4,28.5,34.8 
4,29.4,18.9,15.9,7.7,8.4,10.1,13.4,23.9,12.2,9.8,37.5,43.1 
5,13.3,33.2,7.9,11.5,4.6,10.0,11.5,15.8,11.3,13.3,43.1,35.5 
6,5.2,48.8,3.8,18.3,4.6,11.0,9.2,16.8,16.5,12.3,36.4,33.6 
7,4.3,38.6,2.8,14.6,4.4,16.3,9.8,16.3,18.7,14.3,38.3,36.7 
8,14.8,23.3,5.1,12.1,6.1,11.3,13.5,13.3,18.3,17.1,46.4,26.5 
9,22.6,23.2,10.8,3.1,9.3,9.3,9.6,19.8,20.9,14.2,57.5,10.4 
10,23.2,28.8,5.2,2.8,9.9,13.0,10.3,15.4,22.0,11.6,54.3,11.3 
11,24.0,39.0,5.5,6.9,14.2,8.5,10.7,14.1,16.3,23.4,22.8,12.7 
12,23.3,41.5,6.3,13.4,14.3,7.4,9.0,15.5,14.4,16.2,26.2,15.1 
13,15.3,45.5,5.3,12.9,8.7,10.5,10.7,20.2,7.6,21.1,24.1,20.0 
14,12.6,38.7,3.8,8.4,9.6,7.9,14.9,13.8,10.0,13.4,32.5,14.7 
15,10.1,24.8,8.9,6.1,7.4,8.7,11.7,11.5,14.9,5.9,39.6,16.6 
16,15.9,29.0,12.5,6.7,7.2,7.9,11.1,18.8,15.7,6.7,23.0,5.0 
17,22.8,20.1,18.3,8.0,7.5,8.1,11.3,18.3,15.5,8.0,13.3,14.4 
18,9.2,4.4,18.9,9.9,7.5,7.9,7.5,16.5,15.6,10.4,14.0,24.3 
19,11.4,6.4,15.5,9.6,8.0,9.8,9.0,19.5,25.7,11.3,15.8,30.7 
20,10.2,15.5,9.2,7.8,7.0,16.0,11.4,22.0,43.3,17.0,24.2,53.9 
21,8.7,26.0,3.5,7.9,5.4,11.2,13.4,20.6,13.1,26.8,10.5,66.4 
22,13.3,21.9,5.8,21.5,6.0,15.2,13.6,33.8,10.6,28.0,23.3,63.6 
23,13.6,24.0,6.5,4.4,6.0,14.5,12.9,21.5,11.1,20.3,34.4,32.9 
24,7.1,10.5,12.5,8.0,6.1,11.1,9.4,20.7,10.2,13.3,24.5,9.6 
25,10.2,17.9,10.0,10.3,9.7,9.4,13.7,50.9,12.6,9.4,43.4,16.8 
26,18.5,20.3,8.0,7.2,9.4,12.0,16.3,17.8,14.3,12.8,31.1,27.7 
27,26.2,15.0,7.3,7.2,10.7,12.2,19.5,18.5,18.0,16.3,9.9,18.5 
28,32.3,17.5,5.0,7.7,10.1,14.0,25.7,19.3,19.0,6.3,11.8,32.9 
29,30.8,13.3,4.2,7.6,10.3,15.2,24.9,19.7,12.8,16.7,18.8,52.7 
30,12.8,,6.8,7.9,10.6,13.6,25.5,16.8,16.3,17.2,26.3,46.9 
31,29.5,,9.5,,12.8,,16.3,18.5,,6.4,,11.8
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:50:04
  
